input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
72120.0,75726.0,0.0,1.0,0.0,0,0.0,43272.0,43272.0
64920.0,68166.0,0.0,1.0,0.0,0,0.0,38952.0,38952.0
86790.0,91129.5,0.0,1.0,0.0,0,0.0,52074.0,52074.0
61920.0,65016.0,0.0,1.0,0.0,0,0.0,37152.0,37152.0
71760.0,75348.0,0.0,1.0,0.0,0,0.0,43056.0,43056.0
57640.0,60522.0,0.0,1.0,0.0,0,0.0,34584.0,34584.0
4200.0,4410.0,1.0,0.0,1.0,0,3360.0,0.0,3360.0
5500.0,5775.0,1.0,0.0,1.0,0,4400.0,0.0,4400.0
65520.0,68796.0,0.0,1.0,0.0,0,0.0,39312.0,39312.0
62640.0,65772.0,0.0,1.0,0.0,0,0.0,37584.0,37584.0
30700.0,32235.0,1.0,0.0,1.0,0,24560.0,0.0,24560.0
84100.0,88305.0,0.0,1.0,0.0,0,0.0,50460.0,50460.0
76560.0,80388.0,0.0,1.0,0.0,0,0.0,45936.0,45936.0
32670.0,34303.5,1.0,0.0,1.0,0,26136.0,0.0,26136.0
77110.0,80965.5,0.0,1.0,0.0,0,0.0,46266.0,46266.0
57700.0,60585.0,0.0,1.0,0.0,0,0.0,34620.0,34620.0
5900.0,6195.0,1.0,0.0,1.0,0,4720.0,0.0,4720.0
60190.0,63199.5,0.0,1.0,0.0,0,0.0,36114.0,36114.0
70290.0,73804.5,0.0,1.0,0.0,0,0.0,42174.0,42174.0
59700.0,62685.0,0.0,1.0,0.0,0,0.0,35820.0,35820.0
72900.0,76545.0,0.0,1.0,0.0,0,0.0,43740.0,43740.0
69740.0,73227.0,0.0,1.0,0.0,0,0.0,41844.0,41844.0
59400.0,62370.0,0.0,1.0,0.0,0,0.0,35640.0,35640.0
46980.0,49329.0,1.0,0.0,1.0,0,37584.0,0.0,37584.0
8700.0,9135.0,1.0,0.0,1.0,0,6960.0,0.0,6960.0
31680.0,33264.0,1.0,0.0,1.0,0,25344.0,0.0,25344.0
7200.0,7560.0,1.0,0.0,1.0,0,5760.0,0.0,5760.0
41850.0,43942.5,1.0,0.0,1.0,0,33480.0,0.0,33480.0
58200.0,61110.0,0.0,1.0,0.0,0,0.0,34920.0,34920.0
5940.0,6237.0,1.0,0.0,1.0,0,4752.0,0.0,4752.0
52290.0,54904.5,1.0,0.0,1.0,0,41832.0,0.0,41832.0
48780.0,51219.0,1.0,0.0,1.0,0,39024.0,0.0,39024.0
18000.0,18900.0,1.0,0.0,1.0,0,14400.0,0.0,14400.0
3080.0,3234.0,1.0,0.0,1.0,0,2464.0,0.0,2464.0
7150.0,7507.5,1.0,0.0,1.0,0,5720.0,0.0,5720.0
38640.0,40572.0,1.0,0.0,1.0,0,30912.0,0.0,30912.0
45500.0,47775.0,1.0,0.0,1.0,0,36400.0,0.0,36400.0
7480.0,7854.0,1.0,0.0,1.0,0,5984.0,0.0,5984.0
60480.0,63504.0,0.0,1.0,0.0,0,0.0,36288.0,36288.0
55680.0,58464.0,1.0,0.0,1.0,0,44544.0,0.0,44544.0
44190.0,46399.5,1.0,0.0,1.0,0,35352.0,0.0,35352.0
4320.0,4536.0,1.0,0.0,1.0,0,3456.0,0.0,3456.0
43280.0,45444.0,1.0,0.0,1.0,0,34624.0,0.0,34624.0
86400.0,90720.0,0.0,1.0,0.0,0,0.0,51840.0,51840.0
5600.0,5880.0,1.0,0.0,1.0,0,4480.0,0.0,4480.0
65040.0,68292.0,0.0,1.0,0.0,0,0.0,39024.0,39024.0
61380.0,64449.0,0.0,1.0,0.0,0,0.0,36828.0,36828.0
74200.0,77910.0,0.0,1.0,0.0,0,0.0,44520.0,44520.0
52800.0,55440.0,1.0,0.0,1.0,0,42240.0,0.0,42240.0
51740.0,54327.0,1.0,0.0,1.0,0,41392.0,0.0,41392.0
68200.0,71610.0,0.0,1.0,0.0,0,0.0,40920.0,40920.0
36400.0,38220.0,1.0,0.0,1.0,0,29120.0,0.0,29120.0
76450.0,80272.5,0.0,1.0,0.0,0,0.0,45870.0,45870.0
5670.0,5953.5,1.0,0.0,1.0,0,4536.0,0.0,4536.0
44240.0,46452.0,1.0,0.0,1.0,0,35392.0,0.0,35392.0
4320.0,4536.0,1.0,0.0,1.0,0,3456.0,0.0,3456.0
76560.0,80388.0,0.0,1.0,0.0,0,0.0,45936.0,45936.0
5400.0,5670.0,1.0,0.0,1.0,0,4320.0,0.0,4320.0
56430.0,59251.5,1.0,0.0,1.0,0,45144.0,0.0,45144.0
59670.0,62653.5,0.0,1.0,0.0,0,0.0,35802.0,35802.0
62810.0,65950.5,0.0,1.0,0.0,0,0.0,37686.0,37686.0
94930.0,99676.5,0.0,1.0,0.0,0,0.0,56958.0,56958.0
5400.0,5670.0,1.0,0.0,1.0,0,4320.0,0.0,4320.0
63840.0,67032.0,0.0,1.0,0.0,0,0.0,38304.0,38304.0
70290.0,73804.5,0.0,1.0,0.0,0,0.0,42174.0,42174.0
28100.0,29505.0,1.0,0.0,1.0,0,22480.0,0.0,22480.0
68400.0,71820.0,0.0,1.0,0.0,0,0.0,41040.0,41040.0
44640.0,46872.0,1.0,0.0,1.0,0,35712.0,0.0,35712.0
42930.0,45076.5,1.0,0.0,1.0,0,34344.0,0.0,34344.0
3900.0,4095.0,1.0,0.0,1.0,0,3120.0,0.0,3120.0
39720.0,41706.0,1.0,0.0,1.0,0,31776.0,0.0,31776.0
104610.0,109840.5,0.0,1.0,0.0,0,0.0,62766.0,62766.0
77000.0,80850.0,0.0,1.0,0.0,0,0.0,46200.0,46200.0
5590.0,5869.5,1.0,0.0,1.0,0,4472.0,0.0,4472.0
4320.0,4536.0,1.0,0.0,1.0,0,3456.0,0.0,3456.0
