input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
8880.0,9324.0,1.0,0.0,1.0,0.0,7104.0,0.0,7104.0
172380.0,180999.0,0.0,1.0,0.0,0.0,0.0,103428.0,103428.0
76500.0,80325.0,0.0,1.0,0.0,0.0,0.0,45900.0,45900.0
142395.0,149514.75,0.0,1.0,0.0,0.0,0.0,85437.0,85437.0
96000.0,100800.0,0.0,1.0,0.0,0.0,0.0,57600.0,57600.0
77610.0,81490.5,0.0,1.0,0.0,0.0,0.0,46566.0,46566.0
106590.0,111919.5,0.0,1.0,0.0,0.0,0.0,63954.0,63954.0
9600.0,10080.0,1.0,0.0,0.0,1.0,0.0,5760.0,5760.0
103125.0,108281.25,0.0,1.0,0.0,0.0,0.0,61875.0,61875.0
117150.0,123007.5,0.0,1.0,0.0,0.0,0.0,70290.0,70290.0
6930.0,7276.5,1.0,0.0,0.0,1.0,0.0,4158.0,4158.0
126750.0,133087.5,0.0,1.0,0.0,0.0,0.0,76050.0,76050.0
134280.0,140994.0,0.0,1.0,0.0,0.0,0.0,80568.0,80568.0
76200.0,80010.0,0.0,1.0,0.0,0.0,0.0,45720.0,45720.0
127980.0,134379.0,0.0,1.0,0.0,0.0,0.0,76788.0,76788.0
94380.0,99099.0,0.0,1.0,0.0,0.0,0.0,56628.0,56628.0
135000.0,141750.0,0.0,1.0,0.0,0.0,0.0,81000.0,81000.0
102780.0,107919.0,0.0,1.0,0.0,0.0,0.0,61668.0,61668.0
97200.0,102060.0,0.0,1.0,0.0,0.0,0.0,58320.0,58320.0
89100.0,93555.0,0.0,1.0,0.0,0.0,0.0,53460.0,53460.0
110880.0,116424.0,0.0,1.0,0.0,0.0,0.0,66528.0,66528.0
95850.0,100642.5,0.0,1.0,0.0,0.0,0.0,57510.0,57510.0
100425.0,105446.25,0.0,1.0,0.0,0.0,0.0,60255.0,60255.0
83160.0,87318.0,0.0,1.0,0.0,0.0,0.0,49896.0,49896.0
101700.0,106785.0,0.0,1.0,0.0,0.0,0.0,61020.0,61020.0
99990.0,104989.5,0.0,1.0,0.0,0.0,0.0,59994.0,59994.0
70950.0,74497.5,0.0,1.0,0.0,0.0,0.0,42570.0,42570.0
104100.0,109305.0,0.0,1.0,0.0,0.0,0.0,62460.0,62460.0
129090.0,135544.5,0.0,1.0,0.0,0.0,0.0,77454.0,77454.0
84000.0,88200.0,0.0,1.0,0.0,0.0,0.0,50400.0,50400.0
135360.0,142128.0,0.0,1.0,0.0,0.0,0.0,81216.0,81216.0
54600.0,57330.0,1.0,0.0,0.0,1.0,0.0,32760.0,32760.0
81360.0,85428.0,0.0,1.0,0.0,0.0,0.0,48816.0,48816.0
119250.0,125212.5,0.0,1.0,0.0,0.0,0.0,71550.0,71550.0
6450.0,6772.5,1.0,0.0,1.0,0.0,5160.0,0.0,5160.0
119340.0,125307.0,0.0,1.0,0.0,0.0,0.0,71604.0,71604.0
102240.0,107352.0,0.0,1.0,0.0,0.0,0.0,61344.0,61344.0
103140.0,108297.0,0.0,1.0,0.0,0.0,0.0,61884.0,61884.0
105435.0,110706.75,0.0,1.0,0.0,0.0,0.0,63261.0,63261.0
135600.0,142380.0,0.0,1.0,0.0,0.0,0.0,81360.0,81360.0
4290.0,4504.5,1.0,0.0,1.0,0.0,3432.0,0.0,3432.0
36300.0,38115.0,1.0,0.0,0.0,1.0,0.0,21780.0,21780.0
6480.0,6804.0,1.0,0.0,1.0,0.0,5184.0,0.0,5184.0
134100.0,140805.0,0.0,1.0,0.0,0.0,0.0,80460.0,80460.0
96855.0,101697.75,0.0,1.0,0.0,0.0,0.0,58113.0,58113.0
86550.0,90877.5,0.0,1.0,0.0,0.0,0.0,51930.0,51930.0
90900.0,95445.0,0.0,1.0,0.0,0.0,0.0,54540.0,54540.0
105000.0,110250.0,0.0,1.0,0.0,0.0,0.0,63000.0,63000.0
105600.0,110880.0,0.0,1.0,0.0,0.0,0.0,63360.0,63360.0
59700.0,62685.0,0.0,1.0,0.0,0.0,0.0,35820.0,35820.0
77085.0,80939.25,0.0,1.0,0.0,0.0,0.0,46251.0,46251.0
85860.0,90153.0,0.0,1.0,0.0,0.0,0.0,51516.0,51516.0
113535.0,119211.75,0.0,1.0,0.0,0.0,0.0,68121.0,68121.0
142500.0,149625.0,0.0,1.0,0.0,0.0,0.0,85500.0,85500.0
112050.0,117652.5,0.0,1.0,0.0,0.0,0.0,67230.0,67230.0
104775.0,110013.75,0.0,1.0,0.0,0.0,0.0,62865.0,62865.0
87750.0,92137.5,0.0,1.0,0.0,0.0,0.0,52650.0,52650.0
8850.0,9292.5,1.0,0.0,1.0,0.0,7080.0,0.0,7080.0
94200.0,98910.0,0.0,1.0,0.0,0.0,0.0,56520.0,56520.0
72000.0,75600.0,0.0,1.0,0.0,0.0,0.0,43200.0,43200.0
66285.0,69599.25,0.0,1.0,0.0,0.0,0.0,39771.0,39771.0
122940.0,129087.0,0.0,1.0,0.0,0.0,0.0,73764.0,73764.0
7605.0,7985.25,1.0,0.0,0.0,1.0,0.0,4563.0,4563.0
11550.0,12127.5,1.0,0.0,1.0,0.0,9240.0,0.0,9240.0
73170.0,76828.5,0.0,1.0,0.0,0.0,0.0,43902.0,43902.0
76815.0,80655.75,0.0,1.0,0.0,0.0,0.0,46089.0,46089.0
151200.0,158760.0,0.0,1.0,0.0,0.0,0.0,90720.0,90720.0
92235.0,96846.75,0.0,1.0,0.0,0.0,0.0,55341.0,55341.0
8235.0,8646.75,1.0,0.0,0.0,1.0,0.0,4941.0,4941.0
63360.0,66528.0,0.0,1.0,0.0,0.0,0.0,38016.0,38016.0
125235.0,131496.75,0.0,1.0,0.0,0.0,0.0,75141.0,75141.0
116820.0,122661.0,0.0,1.0,0.0,0.0,0.0,70092.0,70092.0
114900.0,120645.0,0.0,1.0,0.0,0.0,0.0,68940.0,68940.0
116160.0,121968.0,0.0,1.0,0.0,0.0,0.0,69696.0,69696.0
80160.0,84168.0,0.0,1.0,0.0,0.0,0.0,48096.0,48096.0
4785.0,5024.25,1.0,0.0,1.0,0.0,3828.0,0.0,3828.0
8385.0,8804.25,1.0,0.0,1.0,0.0,6708.0,0.0,6708.0
9900.0,10395.0,1.0,0.0,1.0,0.0,7920.0,0.0,7920.0
55050.0,57802.5,1.0,0.0,1.0,0.0,44040.0,0.0,44040.0
86580.0,90909.0,0.0,1.0,0.0,0.0,0.0,51948.0,51948.0
6840.0,7182.0,1.0,0.0,1.0,0.0,5472.0,0.0,5472.0
71550.0,75127.5,0.0,1.0,0.0,0.0,0.0,42930.0,42930.0
111420.0,116991.0,0.0,1.0,0.0,0.0,0.0,66852.0,66852.0
9180.0,9639.0,1.0,0.0,1.0,0.0,7344.0,0.0,7344.0
82800.0,86940.0,0.0,1.0,0.0,0.0,0.0,49680.0,49680.0
59535.0,62511.75,0.0,1.0,0.0,0.0,0.0,35721.0,35721.0
96600.0,101430.0,0.0,1.0,0.0,0.0,0.0,57960.0,57960.0
132600.0,139230.0,0.0,1.0,0.0,0.0,0.0,79560.0,79560.0
81510.0,85585.5,0.0,1.0,0.0,0.0,0.0,48906.0,48906.0
132165.0,138773.25,0.0,1.0,0.0,0.0,0.0,79299.0,79299.0
7050.0,7402.5,1.0,0.0,0.0,1.0,0.0,4230.0,4230.0
46050.0,48352.5,1.0,0.0,1.0,0.0,36840.0,0.0,36840.0
145620.0,152901.0,0.0,1.0,0.0,0.0,0.0,87372.0,87372.0
87750.0,92137.5,0.0,1.0,0.0,0.0,0.0,52650.0,52650.0
57960.0,60858.0,0.0,1.0,0.0,0.0,0.0,34776.0,34776.0
92610.0,97240.5,0.0,1.0,0.0,0.0,0.0,55566.0,55566.0
112050.0,117652.5,0.0,1.0,0.0,0.0,0.0,67230.0,67230.0
75600.0,79380.0,0.0,1.0,0.0,0.0,0.0,45360.0,45360.0
7425.0,7796.25,1.0,0.0,1.0,0.0,5940.0,0.0,5940.0
92700.0,97335.0,0.0,1.0,0.0,0.0,0.0,55620.0,55620.0
135900.0,142695.0,0.0,1.0,0.0,0.0,0.0,81540.0,81540.0
99360.0,104328.0,0.0,1.0,0.0,0.0,0.0,59616.0,59616.0
111210.0,116770.5,0.0,1.0,0.0,0.0,0.0,66726.0,66726.0
98280.0,103194.0,0.0,1.0,0.0,0.0,0.0,58968.0,58968.0
158730.0,166666.5,0.0,1.0,0.0,0.0,0.0,95238.0,95238.0
79785.0,83774.25,0.0,1.0,0.0,0.0,0.0,47871.0,47871.0
56295.0,59109.75,1.0,0.0,1.0,0.0,45036.0,0.0,45036.0
116160.0,121968.0,0.0,1.0,0.0,0.0,0.0,69696.0,69696.0
97350.0,102217.5,0.0,1.0,0.0,0.0,0.0,58410.0,58410.0
108150.0,113557.5,0.0,1.0,0.0,0.0,0.0,64890.0,64890.0
78600.0,82530.0,0.0,1.0,0.0,0.0,0.0,47160.0,47160.0
111600.0,117180.0,0.0,1.0,0.0,0.0,0.0,66960.0,66960.0
74850.0,78592.5,0.0,1.0,0.0,0.0,0.0,44910.0,44910.0
74100.0,77805.0,0.0,1.0,0.0,0.0,0.0,44460.0,44460.0
4950.0,5197.5,1.0,0.0,1.0,0.0,3960.0,0.0,3960.0
72000.0,75600.0,0.0,1.0,0.0,0.0,0.0,43200.0,43200.0
62550.0,65677.5,0.0,1.0,0.0,0.0,0.0,37530.0,37530.0
102795.0,107934.75,0.0,1.0,0.0,0.0,0.0,61677.0,61677.0
