input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
84590.0,88819.5,0.0,1.0,0.0,0.0,0.0,50754.0,50754.0
3840.0,4032.0,1.0,0.0,1.0,0.0,3072.0,0.0,3072.0
5060.0,5313.0,1.0,0.0,1.0,0.0,4048.0,0.0,4048.0
52800.0,55440.0,1.0,0.0,0.0,1.0,0.0,31680.0,31680.0
48060.0,50463.0,1.0,0.0,1.0,0.0,38448.0,0.0,38448.0
5940.0,6237.0,1.0,0.0,1.0,0.0,4752.0,0.0,4752.0
49400.0,51870.0,1.0,0.0,1.0,0.0,39520.0,0.0,39520.0
57200.0,60060.0,0.0,1.0,0.0,0.0,0.0,34320.0,34320.0
50380.0,52899.0,1.0,0.0,0.0,1.0,0.0,30228.0,30228.0
35900.0,37695.0,1.0,0.0,0.0,1.0,0.0,21540.0,21540.0
91520.0,96096.0,0.0,1.0,0.0,0.0,0.0,54912.0,54912.0
61050.0,64102.5,0.0,1.0,0.0,0.0,0.0,36630.0,36630.0
53730.0,56416.5,1.0,0.0,1.0,0.0,42984.0,0.0,42984.0
7700.0,8085.0,1.0,0.0,1.0,0.0,6160.0,0.0,6160.0
44880.0,47124.0,1.0,0.0,0.0,1.0,0.0,26928.0,26928.0
68040.0,71442.0,0.0,1.0,0.0,0.0,0.0,40824.0,40824.0
62260.0,65373.0,0.0,1.0,0.0,0.0,0.0,37356.0,37356.0
5060.0,5313.0,1.0,0.0,1.0,0.0,4048.0,0.0,4048.0
2640.0,2772.0,1.0,0.0,1.0,0.0,2112.0,0.0,2112.0
60750.0,63787.5,0.0,1.0,0.0,0.0,0.0,36450.0,36450.0
68750.0,72187.5,0.0,1.0,0.0,0.0,0.0,41250.0,41250.0
55600.0,58380.0,1.0,0.0,1.0,0.0,44480.0,0.0,44480.0
37280.0,39144.0,1.0,0.0,0.0,1.0,0.0,22368.0,22368.0
