input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
91410.0,95980.5,0.0,1.0,0.0,0.0,0.0,54846.0,54846.0
56700.0,59535.0,1.0,0.0,0.0,1.0,0.0,34020.0,34020.0
73650.0,77332.5,0.0,1.0,0.0,0.0,0.0,44190.0,44190.0
9240.0,9702.0,1.0,0.0,0.0,1.0,0.0,5544.0,5544.0
86250.0,90562.5,0.0,1.0,0.0,0.0,0.0,51750.0,51750.0
77490.0,81364.5,0.0,1.0,0.0,0.0,0.0,46494.0,46494.0
92610.0,97240.5,0.0,1.0,0.0,0.0,0.0,55566.0,55566.0
8250.0,8662.5,1.0,0.0,1.0,0.0,6600.0,0.0,6600.0
8385.0,8804.25,1.0,0.0,1.0,0.0,6708.0,0.0,6708.0
122700.0,128835.0,0.0,1.0,0.0,0.0,0.0,73620.0,73620.0
5535.0,5811.75,1.0,0.0,0.0,1.0,0.0,3321.0,3321.0
135360.0,142128.0,0.0,1.0,0.0,0.0,0.0,81216.0,81216.0
61200.0,64260.0,0.0,1.0,0.0,0.0,0.0,36720.0,36720.0
9900.0,10395.0,1.0,0.0,1.0,0.0,7920.0,0.0,7920.0
121275.0,127338.75,0.0,1.0,0.0,0.0,0.0,72765.0,72765.0
72435.0,76056.75,0.0,1.0,0.0,0.0,0.0,43461.0,43461.0
11100.0,11655.0,1.0,0.0,0.0,1.0,0.0,6660.0,6660.0
108000.0,113400.0,0.0,1.0,0.0,0.0,0.0,64800.0,64800.0
95205.0,99965.25,0.0,1.0,0.0,0.0,0.0,57123.0,57123.0
112050.0,117652.5,0.0,1.0,0.0,0.0,0.0,67230.0,67230.0
93690.0,98374.5,0.0,1.0,0.0,0.0,0.0,56214.0,56214.0
9075.0,9528.75,1.0,0.0,1.0,0.0,7260.0,0.0,7260.0
70620.0,74151.0,0.0,1.0,0.0,0.0,0.0,42372.0,42372.0
10335.0,10851.75,1.0,0.0,0.0,1.0,0.0,6201.0,6201.0
72090.0,75694.5,0.0,1.0,0.0,0.0,0.0,43254.0,43254.0
87450.0,91822.5,0.0,1.0,0.0,0.0,0.0,52470.0,52470.0
135900.0,142695.0,0.0,1.0,0.0,0.0,0.0,81540.0,81540.0
106050.0,111352.5,0.0,1.0,0.0,0.0,0.0,63630.0,63630.0
114600.0,120330.0,0.0,1.0,0.0,0.0,0.0,68760.0,68760.0
118620.0,124551.0,0.0,1.0,0.0,0.0,0.0,71172.0,71172.0
100350.0,105367.5,0.0,1.0,0.0,0.0,0.0,60210.0,60210.0
73710.0,77395.5,0.0,1.0,0.0,0.0,0.0,44226.0,44226.0
50220.0,52731.0,1.0,0.0,1.0,0.0,40176.0,0.0,40176.0
55440.0,58212.0,1.0,0.0,0.0,1.0,0.0,33264.0,33264.0
117900.0,123795.0,0.0,1.0,0.0,0.0,0.0,70740.0,70740.0
96150.0,100957.5,0.0,1.0,0.0,0.0,0.0,57690.0,57690.0
64260.0,67473.0,0.0,1.0,0.0,0.0,0.0,38556.0,38556.0
65340.0,68607.0,0.0,1.0,0.0,0.0,0.0,39204.0,39204.0
61050.0,64102.5,0.0,1.0,0.0,0.0,0.0,36630.0,36630.0
