input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
6480.0,6804.0,1.0,0.0,1.0,0.0,5184.0,0.0,5184.0
10665.0,11198.25,1.0,0.0,1.0,0.0,8532.0,0.0,8532.0
119295.0,125259.75,0.0,1.0,0.0,0.0,0.0,71577.0,71577.0
98160.0,103068.0,0.0,1.0,0.0,0.0,0.0,58896.0,58896.0
84240.0,88452.0,0.0,1.0,0.0,0.0,0.0,50544.0,50544.0
92400.0,97020.0,0.0,1.0,0.0,0.0,0.0,55440.0,55440.0
90300.0,94815.0,0.0,1.0,0.0,0.0,0.0,54180.0,54180.0
112320.0,117936.0,0.0,1.0,0.0,0.0,0.0,67392.0,67392.0
77100.0,80955.0,0.0,1.0,0.0,0.0,0.0,46260.0,46260.0
103140.0,108297.0,0.0,1.0,0.0,0.0,0.0,61884.0,61884.0
82500.0,86625.0,0.0,1.0,0.0,0.0,0.0,49500.0,49500.0
105765.0,111053.25,0.0,1.0,0.0,0.0,0.0,63459.0,63459.0
6435.0,6756.75,1.0,0.0,0.0,1.0,0.0,3861.0,3861.0
70740.0,74277.0,0.0,1.0,0.0,0.0,0.0,42444.0,42444.0
87450.0,91822.5,0.0,1.0,0.0,0.0,0.0,52470.0,52470.0
10725.0,11261.25,1.0,0.0,0.0,1.0,0.0,6435.0,6435.0
109890.0,115384.5,0.0,1.0,0.0,0.0,0.0,65934.0,65934.0
9150.0,9607.5,1.0,0.0,1.0,0.0,7320.0,0.0,7320.0
111300.0,116865.0,0.0,1.0,0.0,0.0,0.0,66780.0,66780.0
102135.0,107241.75,0.0,1.0,0.0,0.0,0.0,61281.0,61281.0
80400.0,84420.0,0.0,1.0,0.0,0.0,0.0,48240.0,48240.0
116490.0,122314.5,0.0,1.0,0.0,0.0,0.0,69894.0,69894.0
122940.0,129087.0,0.0,1.0,0.0,0.0,0.0,73764.0,73764.0
7350.0,7717.5,1.0,0.0,1.0,0.0,5880.0,0.0,5880.0
4950.0,5197.5,1.0,0.0,1.0,0.0,3960.0,0.0,3960.0
10230.0,10741.5,1.0,0.0,0.0,1.0,0.0,6138.0,6138.0
72600.0,76230.0,0.0,1.0,0.0,0.0,0.0,43560.0,43560.0
96120.0,100926.0,0.0,1.0,0.0,0.0,0.0,57672.0,57672.0
98340.0,103257.0,0.0,1.0,0.0,0.0,0.0,59004.0,59004.0
136890.0,143734.5,0.0,1.0,0.0,0.0,0.0,82134.0,82134.0
96600.0,101430.0,0.0,1.0,0.0,0.0,0.0,57960.0,57960.0
127950.0,134347.5,0.0,1.0,0.0,0.0,0.0,76770.0,76770.0
110550.0,116077.5,0.0,1.0,0.0,0.0,0.0,66330.0,66330.0
86400.0,90720.0,0.0,1.0,0.0,0.0,0.0,51840.0,51840.0
8100.0,8505.0,1.0,0.0,0.0,1.0,0.0,4860.0,4860.0
10890.0,11434.5,1.0,0.0,1.0,0.0,8712.0,0.0,8712.0
111210.0,116770.5,0.0,1.0,0.0,0.0,0.0,66726.0,66726.0
98100.0,103005.0,0.0,1.0,0.0,0.0,0.0,58860.0,58860.0
95100.0,99855.0,0.0,1.0,0.0,0.0,0.0,57060.0,57060.0
62775.0,65913.75,0.0,1.0,0.0,0.0,0.0,37665.0,37665.0
114600.0,120330.0,0.0,1.0,0.0,0.0,0.0,68760.0,68760.0
80460.0,84483.0,0.0,1.0,0.0,0.0,0.0,48276.0,48276.0
78600.0,82530.0,0.0,1.0,0.0,0.0,0.0,47160.0,47160.0
16185.0,16994.25,1.0,0.0,1.0,0.0,12948.0,0.0,12948.0
136620.0,143451.0,0.0,1.0,0.0,0.0,0.0,81972.0,81972.0
80850.0,84892.5,0.0,1.0,0.0,0.0,0.0,48510.0,48510.0
87750.0,92137.5,0.0,1.0,0.0,0.0,0.0,52650.0,52650.0
97380.0,102249.0,0.0,1.0,0.0,0.0,0.0,58428.0,58428.0
84645.0,88877.25,0.0,1.0,0.0,0.0,0.0,50787.0,50787.0
78165.0,82073.25,0.0,1.0,0.0,0.0,0.0,46899.0,46899.0
10395.0,10914.75,1.0,0.0,1.0,0.0,8316.0,0.0,8316.0
70290.0,73804.5,0.0,1.0,0.0,0.0,0.0,42174.0,42174.0
99300.0,104265.0,0.0,1.0,0.0,0.0,0.0,59580.0,59580.0
84480.0,88704.0,0.0,1.0,0.0,0.0,0.0,50688.0,50688.0
3960.0,4158.0,1.0,0.0,1.0,0.0,3168.0,0.0,3168.0
117360.0,123228.0,0.0,1.0,0.0,0.0,0.0,70416.0,70416.0
77055.0,80907.75,0.0,1.0,0.0,0.0,0.0,46233.0,46233.0
113400.0,119070.0,0.0,1.0,0.0,0.0,0.0,68040.0,68040.0
9720.0,10206.0,1.0,0.0,0.0,1.0,0.0,5832.0,5832.0
77700.0,81585.0,0.0,1.0,0.0,0.0,0.0,46620.0,46620.0
86850.0,91192.5,0.0,1.0,0.0,0.0,0.0,52110.0,52110.0
4455.0,4677.75,1.0,0.0,1.0,0.0,3564.0,0.0,3564.0
9000.0,9450.0,1.0,0.0,1.0,0.0,7200.0,0.0,7200.0
70200.0,73710.0,0.0,1.0,0.0,0.0,0.0,42120.0,42120.0
69300.0,72765.0,0.0,1.0,0.0,0.0,0.0,41580.0,41580.0
95400.0,100170.0,0.0,1.0,0.0,0.0,0.0,57240.0,57240.0
6750.0,7087.5,1.0,0.0,0.0,1.0,0.0,4050.0,4050.0
96300.0,101115.0,0.0,1.0,0.0,0.0,0.0,57780.0,57780.0
101700.0,106785.0,0.0,1.0,0.0,0.0,0.0,61020.0,61020.0
77760.0,81648.0,0.0,1.0,0.0,0.0,0.0,46656.0,46656.0
76815.0,80655.75,0.0,1.0,0.0,0.0,0.0,46089.0,46089.0
101475.0,106548.75,0.0,1.0,0.0,0.0,0.0,60885.0,60885.0
119700.0,125685.0,0.0,1.0,0.0,0.0,0.0,71820.0,71820.0
13050.0,13702.5,1.0,0.0,0.0,1.0,0.0,7830.0,7830.0
86580.0,90909.0,0.0,1.0,0.0,0.0,0.0,51948.0,51948.0
113100.0,118755.0,0.0,1.0,0.0,0.0,0.0,67860.0,67860.0
8550.0,8977.5,1.0,0.0,1.0,0.0,6840.0,0.0,6840.0
4200.0,4410.0,1.0,0.0,1.0,0.0,3360.0,0.0,3360.0
121680.0,127764.0,0.0,1.0,0.0,0.0,0.0,73008.0,73008.0
76635.0,80466.75,0.0,1.0,0.0,0.0,0.0,45981.0,45981.0
78045.0,81947.25,0.0,1.0,0.0,0.0,0.0,46827.0,46827.0
125235.0,131496.75,0.0,1.0,0.0,0.0,0.0,75141.0,75141.0
77085.0,80939.25,0.0,1.0,0.0,0.0,0.0,46251.0,46251.0
107160.0,112518.0,0.0,1.0,0.0,0.0,0.0,64296.0,64296.0
12090.0,12694.5,1.0,0.0,1.0,0.0,9672.0,0.0,9672.0
120120.0,126126.0,0.0,1.0,0.0,0.0,0.0,72072.0,72072.0
4050.0,4252.5,1.0,0.0,1.0,0.0,3240.0,0.0,3240.0
59700.0,62685.0,0.0,1.0,0.0,0.0,0.0,35820.0,35820.0
79050.0,83002.5,0.0,1.0,0.0,0.0,0.0,47430.0,47430.0
84900.0,89145.0,0.0,1.0,0.0,0.0,0.0,50940.0,50940.0
9075.0,9528.75,1.0,0.0,1.0,0.0,7260.0,0.0,7260.0
8385.0,8804.25,1.0,0.0,1.0,0.0,6708.0,0.0,6708.0
104220.0,109431.0,0.0,1.0,0.0,0.0,0.0,62532.0,62532.0
114345.0,120062.25,0.0,1.0,0.0,0.0,0.0,68607.0,68607.0
115350.0,121117.5,0.0,1.0,0.0,0.0,0.0,69210.0,69210.0
161850.0,169942.5,0.0,1.0,0.0,0.0,0.0,97110.0,97110.0
78045.0,81947.25,0.0,1.0,0.0,0.0,0.0,46827.0,46827.0
131670.0,138253.5,0.0,1.0,0.0,0.0,0.0,79002.0,79002.0
57915.0,60810.75,0.0,1.0,0.0,0.0,0.0,34749.0,34749.0
130800.0,137340.0,0.0,1.0,0.0,0.0,0.0,78480.0,78480.0
99300.0,104265.0,0.0,1.0,0.0,0.0,0.0,59580.0,59580.0
100980.0,106029.0,0.0,1.0,0.0,0.0,0.0,60588.0,60588.0
81180.0,85239.0,0.0,1.0,0.0,0.0,0.0,48708.0,48708.0
111600.0,117180.0,0.0,1.0,0.0,0.0,0.0,66960.0,66960.0
130650.0,137182.5,0.0,1.0,0.0,0.0,0.0,78390.0,78390.0
66960.0,70308.0,0.0,1.0,0.0,0.0,0.0,40176.0,40176.0
55110.0,57865.5,1.0,0.0,0.0,1.0,0.0,33066.0,33066.0
95850.0,100642.5,0.0,1.0,0.0,0.0,0.0,57510.0,57510.0
