input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
112320.0,117936.0,0.0,1.0,0.0,0,0.0,67392.0,67392.0
48400.0,50820.0,1.0,0.0,1.0,0,38720.0,0.0,38720.0
84600.0,88830.0,0.0,1.0,0.0,0,0.0,50760.0,50760.0
3840.0,4032.0,1.0,0.0,1.0,0,3072.0,0.0,3072.0
66900.0,70245.0,0.0,1.0,0.0,0,0.0,40140.0,40140.0
34320.0,36036.0,1.0,0.0,1.0,0,27456.0,0.0,27456.0
71610.0,75190.5,0.0,1.0,0.0,0,0.0,42966.0,42966.0
77880.0,81774.0,0.0,1.0,0.0,0,0.0,46728.0,46728.0
58410.0,61330.5,0.0,1.0,0.0,0,0.0,35046.0,35046.0
65100.0,68355.0,0.0,1.0,0.0,0,0.0,39060.0,39060.0
42300.0,44415.0,1.0,0.0,1.0,0,33840.0,0.0,33840.0
4500.0,4725.0,1.0,0.0,1.0,0,3600.0,0.0,3600.0
6890.0,7234.5,1.0,0.0,1.0,0,5512.0,0.0,5512.0
6500.0,6825.0,1.0,0.0,1.0,0,5200.0,0.0,5200.0
8800.0,9240.0,1.0,0.0,1.0,0,7040.0,0.0,7040.0
8060.0,8463.0,1.0,0.0,1.0,0,6448.0,0.0,6448.0
90530.0,95056.5,0.0,1.0,0.0,0,0.0,54318.0,54318.0
35750.0,37537.5,1.0,0.0,1.0,0,28600.0,0.0,28600.0
4560.0,4788.0,1.0,0.0,1.0,0,3648.0,0.0,3648.0
81240.0,85302.0,0.0,1.0,0.0,0,0.0,48744.0,48744.0
51660.0,54243.0,1.0,0.0,1.0,0,41328.0,0.0,41328.0
66480.0,69804.0,0.0,1.0,0.0,0,0.0,39888.0,39888.0
3960.0,4158.0,1.0,0.0,1.0,0,3168.0,0.0,3168.0
5000.0,5250.0,1.0,0.0,1.0,0,4000.0,0.0,4000.0
3600.0,3780.0,1.0,0.0,1.0,0,2880.0,0.0,2880.0
3740.0,3927.0,1.0,0.0,1.0,0,2992.0,0.0,2992.0
57600.0,60480.0,0.0,1.0,0.0,0,0.0,34560.0,34560.0
6160.0,6468.0,1.0,0.0,1.0,0,4928.0,0.0,4928.0
70290.0,73804.5,0.0,1.0,0.0,0,0.0,42174.0,42174.0
59500.0,62475.0,0.0,1.0,0.0,0,0.0,35700.0,35700.0
60600.0,63630.0,0.0,1.0,0.0,0,0.0,36360.0,36360.0
53280.0,55944.0,1.0,0.0,1.0,0,42624.0,0.0,42624.0
77110.0,80965.5,0.0,1.0,0.0,0,0.0,46266.0,46266.0
44220.0,46431.0,1.0,0.0,1.0,0,35376.0,0.0,35376.0
57500.0,60375.0,0.0,1.0,0.0,0,0.0,34500.0,34500.0
4950.0,5197.5,1.0,0.0,1.0,0,3960.0,0.0,3960.0
57330.0,60196.5,0.0,1.0,0.0,0,0.0,34398.0,34398.0
64100.0,67305.0,0.0,1.0,0.0,0,0.0,38460.0,38460.0
6700.0,7035.0,1.0,0.0,1.0,0,5360.0,0.0,5360.0
74200.0,77910.0,0.0,1.0,0.0,0,0.0,44520.0,44520.0
56320.0,59136.0,1.0,0.0,1.0,0,45056.0,0.0,45056.0
74900.0,78645.0,0.0,1.0,0.0,0,0.0,44940.0,44940.0
4320.0,4536.0,1.0,0.0,1.0,0,3456.0,0.0,3456.0
42840.0,44982.0,1.0,0.0,1.0,0,34272.0,0.0,34272.0
81840.0,85932.0,0.0,1.0,0.0,0,0.0,49104.0,49104.0
44240.0,46452.0,1.0,0.0,1.0,0,35392.0,0.0,35392.0
62920.0,66066.0,0.0,1.0,0.0,0,0.0,37752.0,37752.0
31700.0,33285.0,1.0,0.0,1.0,0,25360.0,0.0,25360.0
6600.0,6930.0,1.0,0.0,1.0,0,5280.0,0.0,5280.0
30700.0,32235.0,1.0,0.0,1.0,0,24560.0,0.0,24560.0
3190.0,3349.5,1.0,0.0,1.0,0,2552.0,0.0,2552.0
7700.0,8085.0,1.0,0.0,1.0,0,6160.0,0.0,6160.0
104610.0,109840.5,0.0,1.0,0.0,0,0.0,62766.0,62766.0
4200.0,4410.0,1.0,0.0,1.0,0,3360.0,0.0,3360.0
66660.0,69993.0,0.0,1.0,0.0,0,0.0,39996.0,39996.0
58960.0,61908.0,0.0,1.0,0.0,0,0.0,35376.0,35376.0
64080.0,67284.0,0.0,1.0,0.0,0,0.0,38448.0,38448.0
79800.0,83790.0,0.0,1.0,0.0,0,0.0,47880.0,47880.0
62280.0,65394.0,0.0,1.0,0.0,0,0.0,37368.0,37368.0
58850.0,61792.5,0.0,1.0,0.0,0,0.0,35310.0,35310.0
49900.0,52395.0,1.0,0.0,1.0,0,39920.0,0.0,39920.0
44200.0,46410.0,1.0,0.0,1.0,0,35360.0,0.0,35360.0
46980.0,49329.0,1.0,0.0,1.0,0,37584.0,0.0,37584.0
5000.0,5250.0,1.0,0.0,1.0,0,4000.0,0.0,4000.0
57100.0,59955.0,1.0,0.0,1.0,0,45680.0,0.0,45680.0
52650.0,55282.5,1.0,0.0,1.0,0,42120.0,0.0,42120.0
75570.0,79348.5,0.0,1.0,0.0,0,0.0,45342.0,45342.0
64100.0,67305.0,0.0,1.0,0.0,0,0.0,38460.0,38460.0
69840.0,73332.0,0.0,1.0,0.0,0,0.0,41904.0,41904.0
60600.0,63630.0,0.0,1.0,0.0,0,0.0,36360.0,36360.0
4300.0,4515.0,1.0,0.0,1.0,0,3440.0,0.0,3440.0
68530.0,71956.5,0.0,1.0,0.0,0,0.0,41118.0,41118.0
58200.0,61110.0,0.0,1.0,0.0,0,0.0,34920.0,34920.0
63580.0,66759.0,0.0,1.0,0.0,0,0.0,38148.0,38148.0
5640.0,5922.0,1.0,0.0,1.0,0,4512.0,0.0,4512.0
94560.0,99288.0,0.0,1.0,0.0,0,0.0,56736.0,56736.0
6490.0,6814.5,1.0,0.0,1.0,0,5192.0,0.0,5192.0
55200.0,57960.0,1.0,0.0,1.0,0,44160.0,0.0,44160.0
89700.0,94185.0,0.0,1.0,0.0,0,0.0,53820.0,53820.0
32480.0,34104.0,1.0,0.0,1.0,0,25984.0,0.0,25984.0
72200.0,75810.0,0.0,1.0,0.0,0,0.0,43320.0,43320.0
63910.0,67105.5,0.0,1.0,0.0,0,0.0,38346.0,38346.0
53600.0,56280.0,1.0,0.0,1.0,0,42880.0,0.0,42880.0
8030.0,8431.5,1.0,0.0,1.0,0,6424.0,0.0,6424.0
44280.0,46494.0,1.0,0.0,1.0,0,35424.0,0.0,35424.0
6300.0,6615.0,1.0,0.0,1.0,0,5040.0,0.0,5040.0
89400.0,93870.0,0.0,1.0,0.0,0,0.0,53640.0,53640.0
52250.0,54862.5,1.0,0.0,1.0,0,41800.0,0.0,41800.0
79750.0,83737.5,0.0,1.0,0.0,0,0.0,47850.0,47850.0
48950.0,51397.5,1.0,0.0,1.0,0,39160.0,0.0,39160.0
84500.0,88725.0,0.0,1.0,0.0,0,0.0,50700.0,50700.0
5830.0,6121.5,1.0,0.0,1.0,0,4664.0,0.0,4664.0
47630.0,50011.5,1.0,0.0,1.0,0,38104.0,0.0,38104.0
64350.0,67567.5,0.0,1.0,0.0,0,0.0,38610.0,38610.0
40700.0,42735.0,1.0,0.0,1.0,0,32560.0,0.0,32560.0
65780.0,69069.0,0.0,1.0,0.0,0,0.0,39468.0,39468.0
42900.0,45045.0,1.0,0.0,1.0,0,34320.0,0.0,34320.0
57330.0,60196.5,0.0,1.0,0.0,0,0.0,34398.0,34398.0
46200.0,48510.0,1.0,0.0,1.0,0,36960.0,0.0,36960.0
50490.0,53014.5,1.0,0.0,1.0,0,40392.0,0.0,40392.0
51390.0,53959.5,1.0,0.0,1.0,0,41112.0,0.0,41112.0
90860.0,95403.0,0.0,1.0,0.0,0,0.0,54516.0,54516.0
84590.0,88819.5,0.0,1.0,0.0,0,0.0,50754.0,50754.0
67650.0,71032.5,0.0,1.0,0.0,0,0.0,40590.0,40590.0
88220.0,92631.0,0.0,1.0,0.0,0,0.0,52932.0,52932.0
98670.0,103603.5,0.0,1.0,0.0,0,0.0,59202.0,59202.0
42240.0,44352.0,1.0,0.0,1.0,0,33792.0,0.0,33792.0
33480.0,35154.0,1.0,0.0,1.0,0,26784.0,0.0,26784.0
69680.0,73164.0,0.0,1.0,0.0,0,0.0,41808.0,41808.0
54360.0,57078.0,1.0,0.0,1.0,0,43488.0,0.0,43488.0
59400.0,62370.0,0.0,1.0,0.0,0,0.0,35640.0,35640.0
66660.0,69993.0,0.0,1.0,0.0,0,0.0,39996.0,39996.0
27700.0,29085.0,1.0,0.0,1.0,0,22160.0,0.0,22160.0
65560.0,68838.0,0.0,1.0,0.0,0,0.0,39336.0,39336.0
90000.0,94500.0,0.0,1.0,0.0,0,0.0,54000.0,54000.0
60600.0,63630.0,0.0,1.0,0.0,0,0.0,36360.0,36360.0
45270.0,47533.5,1.0,0.0,1.0,0,36216.0,0.0,36216.0
59070.0,62023.5,0.0,1.0,0.0,0,0.0,35442.0,35442.0
10790.0,11329.5,1.0,0.0,1.0,0,8632.0,0.0,8632.0
7040.0,7392.0,1.0,0.0,1.0,0,5632.0,0.0,5632.0
