input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
5640.0,5922.0,1.0,0.0,1.0,0,4512.0,0.0,4512.0
52380.0,54999.0,1.0,0.0,1.0,0,41904.0,0.0,41904.0
70900.0,74445.0,0.0,1.0,0.0,0,0.0,42540.0,42540.0
77110.0,80965.5,0.0,1.0,0.0,0,0.0,46266.0,46266.0
70800.0,74340.0,0.0,1.0,0.0,0,0.0,42480.0,42480.0
42000.0,44100.0,1.0,0.0,1.0,0,33600.0,0.0,33600.0
76560.0,80388.0,0.0,1.0,0.0,0,0.0,45936.0,45936.0
5590.0,5869.5,1.0,0.0,1.0,0,4472.0,0.0,4472.0
66660.0,69993.0,0.0,1.0,0.0,0,0.0,39996.0,39996.0
49140.0,51597.0,1.0,0.0,1.0,0,39312.0,0.0,39312.0
72100.0,75705.0,0.0,1.0,0.0,0,0.0,43260.0,43260.0
48400.0,50820.0,1.0,0.0,1.0,0,38720.0,0.0,38720.0
97080.0,101934.0,0.0,1.0,0.0,0,0.0,58248.0,58248.0
61650.0,64732.5,0.0,1.0,0.0,0,0.0,36990.0,36990.0
35750.0,37537.5,1.0,0.0,1.0,0,28600.0,0.0,28600.0
87960.0,92358.0,0.0,1.0,0.0,0,0.0,52776.0,52776.0
55200.0,57960.0,1.0,0.0,1.0,0,44160.0,0.0,44160.0
42900.0,45045.0,1.0,0.0,1.0,0,34320.0,0.0,34320.0
47740.0,50127.0,1.0,0.0,1.0,0,38192.0,0.0,38192.0
103560.0,108738.0,0.0,1.0,0.0,0,0.0,62136.0,62136.0
52800.0,55440.0,1.0,0.0,1.0,0,42240.0,0.0,42240.0
59400.0,62370.0,0.0,1.0,0.0,0,0.0,35640.0,35640.0
84480.0,88704.0,0.0,1.0,0.0,0,0.0,50688.0,50688.0
66550.0,69877.5,0.0,1.0,0.0,0,0.0,39930.0,39930.0
64350.0,67567.5,0.0,1.0,0.0,0,0.0,38610.0,38610.0
50490.0,53014.5,1.0,0.0,1.0,0,40392.0,0.0,40392.0
