input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
71680.0,75264.0,0.0,1.0,0.0,0.0,0.0,43008.0,43008.0
63900.0,67095.0,0.0,1.0,0.0,0.0,0.0,38340.0,38340.0
81070.0,85123.5,0.0,1.0,0.0,0.0,0.0,48642.0,48642.0
64100.0,67305.0,0.0,1.0,0.0,0.0,0.0,38460.0,38460.0
3690.0,3874.5,1.0,0.0,1.0,0.0,2952.0,0.0,2952.0
62800.0,65940.0,0.0,1.0,0.0,0.0,0.0,37680.0,37680.0
3900.0,4095.0,1.0,0.0,1.0,0.0,3120.0,0.0,3120.0
6600.0,6930.0,1.0,0.0,1.0,0.0,5280.0,0.0,5280.0
60400.0,63420.0,0.0,1.0,0.0,0.0,0.0,36240.0,36240.0
76400.0,80220.0,0.0,1.0,0.0,0.0,0.0,45840.0,45840.0
36700.0,38535.0,1.0,0.0,1.0,0.0,29360.0,0.0,29360.0
84480.0,88704.0,0.0,1.0,0.0,0.0,0.0,50688.0,50688.0
61600.0,64680.0,0.0,1.0,0.0,0.0,0.0,36960.0,36960.0
81360.0,85428.0,0.0,1.0,0.0,0.0,0.0,48816.0,48816.0
61050.0,64102.5,0.0,1.0,0.0,0.0,0.0,36630.0,36630.0
79300.0,83265.0,0.0,1.0,0.0,0.0,0.0,47580.0,47580.0
3300.0,3465.0,1.0,0.0,1.0,0.0,2640.0,0.0,2640.0
79800.0,83790.0,0.0,1.0,0.0,0.0,0.0,47880.0,47880.0
59300.0,62265.0,0.0,1.0,0.0,0.0,0.0,35580.0,35580.0
62800.0,65940.0,0.0,1.0,0.0,0.0,0.0,37680.0,37680.0
54810.0,57550.5,1.0,0.0,0.0,1.0,0.0,32886.0,32886.0
59400.0,62370.0,0.0,1.0,0.0,0.0,0.0,35640.0,35640.0
87960.0,92358.0,0.0,1.0,0.0,0.0,0.0,52776.0,52776.0
4320.0,4536.0,1.0,0.0,1.0,0.0,3456.0,0.0,3456.0
