input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
89850.0,94342.5,0.0,1.0,0.0,0.0,0.0,53910.0,53910.0
5940.0,6237.0,1.0,0.0,0.0,1.0,0.0,3564.0,3564.0
104550.0,109777.5,0.0,1.0,0.0,0.0,0.0,62730.0,62730.0
63750.0,66937.5,0.0,1.0,0.0,0.0,0.0,38250.0,38250.0
7350.0,7717.5,1.0,0.0,1.0,0.0,5880.0,0.0,5880.0
66420.0,69741.0,0.0,1.0,0.0,0.0,0.0,39852.0,39852.0
111600.0,117180.0,0.0,1.0,0.0,0.0,0.0,66960.0,66960.0
98145.0,103052.25,0.0,1.0,0.0,0.0,0.0,58887.0,58887.0
90900.0,95445.0,0.0,1.0,0.0,0.0,0.0,54540.0,54540.0
140220.0,147231.0,0.0,1.0,0.0,0.0,0.0,84132.0,84132.0
77385.0,81254.25,0.0,1.0,0.0,0.0,0.0,46431.0,46431.0
79200.0,83160.0,0.0,1.0,0.0,0.0,0.0,47520.0,47520.0
8250.0,8662.5,1.0,0.0,1.0,0.0,6600.0,0.0,6600.0
111300.0,116865.0,0.0,1.0,0.0,0.0,0.0,66780.0,66780.0
91650.0,96232.5,0.0,1.0,0.0,0.0,0.0,54990.0,54990.0
87615.0,91995.75,0.0,1.0,0.0,0.0,0.0,52569.0,52569.0
69300.0,72765.0,0.0,1.0,0.0,0.0,0.0,41580.0,41580.0
76200.0,80010.0,0.0,1.0,0.0,0.0,0.0,45720.0,45720.0
11250.0,11812.5,1.0,0.0,1.0,0.0,9000.0,0.0,9000.0
73170.0,76828.5,0.0,1.0,0.0,0.0,0.0,43902.0,43902.0
102795.0,107934.75,0.0,1.0,0.0,0.0,0.0,61677.0,61677.0
12285.0,12899.25,1.0,0.0,1.0,0.0,9828.0,0.0,9828.0
108600.0,114030.0,0.0,1.0,0.0,0.0,0.0,65160.0,65160.0
28620.0,30051.0,1.0,0.0,0.0,1.0,0.0,17172.0,17172.0
109395.0,114864.75,0.0,1.0,0.0,0.0,0.0,65637.0,65637.0
81000.0,85050.0,0.0,1.0,0.0,0.0,0.0,48600.0,48600.0
6480.0,6804.0,1.0,0.0,1.0,0.0,5184.0,0.0,5184.0
110340.0,115857.0,0.0,1.0,0.0,0.0,0.0,66204.0,66204.0
135720.0,142506.0,0.0,1.0,0.0,0.0,0.0,81432.0,81432.0
70620.0,74151.0,0.0,1.0,0.0,0.0,0.0,42372.0,42372.0
126885.0,133229.25,0.0,1.0,0.0,0.0,0.0,76131.0,76131.0
13140.0,13797.0,1.0,0.0,1.0,0.0,10512.0,0.0,10512.0
51975.0,54573.75,1.0,0.0,1.0,0.0,41580.0,0.0,41580.0
115350.0,121117.5,0.0,1.0,0.0,0.0,0.0,69210.0,69210.0
56760.0,59598.0,1.0,0.0,0.0,1.0,0.0,34056.0,34056.0
73095.0,76749.75,0.0,1.0,0.0,0.0,0.0,43857.0,43857.0
87750.0,92137.5,0.0,1.0,0.0,0.0,0.0,52650.0,52650.0
75450.0,79222.5,0.0,1.0,0.0,0.0,0.0,45270.0,45270.0
120780.0,126819.0,0.0,1.0,0.0,0.0,0.0,72468.0,72468.0
