input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
69480.0,72954.0,0.0,1.0,0.0,0,0.0,41688.0,41688.0
29300.0,30765.0,1.0,0.0,1.0,0,23440.0,0.0,23440.0
47700.0,50085.0,1.0,0.0,1.0,0,38160.0,0.0,38160.0
65780.0,69069.0,0.0,1.0,0.0,0,0.0,39468.0,39468.0
62920.0,66066.0,0.0,1.0,0.0,0,0.0,37752.0,37752.0
78300.0,82215.0,0.0,1.0,0.0,0,0.0,46980.0,46980.0
65520.0,68796.0,0.0,1.0,0.0,0,0.0,39312.0,39312.0
5390.0,5659.5,1.0,0.0,1.0,0,4312.0,0.0,4312.0
4950.0,5197.5,1.0,0.0,1.0,0,3960.0,0.0,3960.0
70400.0,73920.0,0.0,1.0,0.0,0,0.0,42240.0,42240.0
82610.0,86740.5,0.0,1.0,0.0,0,0.0,49566.0,49566.0
77880.0,81774.0,0.0,1.0,0.0,0,0.0,46728.0,46728.0
55200.0,57960.0,1.0,0.0,1.0,0,44160.0,0.0,44160.0
7400.0,7770.0,1.0,0.0,1.0,0,5920.0,0.0,5920.0
60570.0,63598.5,0.0,1.0,0.0,0,0.0,36342.0,36342.0
77800.0,81690.0,0.0,1.0,0.0,0,0.0,46680.0,46680.0
62920.0,66066.0,0.0,1.0,0.0,0,0.0,37752.0,37752.0
79750.0,83737.5,0.0,1.0,0.0,0,0.0,47850.0,47850.0
3870.0,4063.5,1.0,0.0,1.0,0,3096.0,0.0,3096.0
42900.0,45045.0,1.0,0.0,1.0,0,34320.0,0.0,34320.0
7480.0,7854.0,1.0,0.0,1.0,0,5984.0,0.0,5984.0
53600.0,56280.0,1.0,0.0,1.0,0,42880.0,0.0,42880.0
42300.0,44415.0,1.0,0.0,1.0,0,33840.0,0.0,33840.0
54900.0,57645.0,1.0,0.0,1.0,0,43920.0,0.0,43920.0
66550.0,69877.5,0.0,1.0,0.0,0,0.0,39930.0,39930.0
84600.0,88830.0,0.0,1.0,0.0,0,0.0,50760.0,50760.0
53190.0,55849.5,1.0,0.0,1.0,0,42552.0,0.0,42552.0
64800.0,68040.0,0.0,1.0,0.0,0,0.0,38880.0,38880.0
7290.0,7654.5,1.0,0.0,1.0,0,5832.0,0.0,5832.0
75790.0,79579.5,0.0,1.0,0.0,0,0.0,45474.0,45474.0
49900.0,52395.0,1.0,0.0,1.0,0,39920.0,0.0,39920.0
4620.0,4851.0,1.0,0.0,1.0,0,3696.0,0.0,3696.0
76120.0,79926.0,0.0,1.0,0.0,0,0.0,45672.0,45672.0
2640.0,2772.0,1.0,0.0,1.0,0,2112.0,0.0,2112.0
36300.0,38115.0,1.0,0.0,1.0,0,29040.0,0.0,29040.0
64100.0,67305.0,0.0,1.0,0.0,0,0.0,38460.0,38460.0
101010.0,106060.5,0.0,1.0,0.0,0,0.0,60606.0,60606.0
8800.0,9240.0,1.0,0.0,1.0,0,7040.0,0.0,7040.0
59070.0,62023.5,0.0,1.0,0.0,0,0.0,35442.0,35442.0
36720.0,38556.0,1.0,0.0,1.0,0,29376.0,0.0,29376.0
5400.0,5670.0,1.0,0.0,1.0,0,4320.0,0.0,4320.0
3600.0,3780.0,1.0,0.0,1.0,0,2880.0,0.0,2880.0
79300.0,83265.0,0.0,1.0,0.0,0,0.0,47580.0,47580.0
30100.0,31605.0,1.0,0.0,1.0,0,24080.0,0.0,24080.0
79800.0,83790.0,0.0,1.0,0.0,0,0.0,47880.0,47880.0
94560.0,99288.0,0.0,1.0,0.0,0,0.0,56736.0,56736.0
66880.0,70224.0,0.0,1.0,0.0,0,0.0,40128.0,40128.0
76450.0,80272.5,0.0,1.0,0.0,0,0.0,45870.0,45870.0
4200.0,4410.0,1.0,0.0,1.0,0,3360.0,0.0,3360.0
63900.0,67095.0,0.0,1.0,0.0,0,0.0,38340.0,38340.0
62880.0,66024.0,0.0,1.0,0.0,0,0.0,37728.0,37728.0
7370.0,7738.5,1.0,0.0,1.0,0,5896.0,0.0,5896.0
54450.0,57172.5,1.0,0.0,1.0,0,43560.0,0.0,43560.0
59000.0,61950.0,0.0,1.0,0.0,0,0.0,35400.0,35400.0
52800.0,55440.0,1.0,0.0,1.0,0,42240.0,0.0,42240.0
52700.0,55335.0,1.0,0.0,1.0,0,42160.0,0.0,42160.0
57720.0,60606.0,0.0,1.0,0.0,0,0.0,34632.0,34632.0
6500.0,6825.0,1.0,0.0,1.0,0,5200.0,0.0,5200.0
