input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
84590.0,88819.5,0.0,1.0,0.0,0,0.0,50754.0,50754.0
77100.0,80955.0,0.0,1.0,0.0,0,0.0,46260.0,46260.0
51030.0,53581.5,1.0,0.0,1.0,0,40824.0,0.0,40824.0
62640.0,65772.0,0.0,1.0,0.0,0,0.0,37584.0,37584.0
9000.0,9450.0,1.0,0.0,1.0,0,7200.0,0.0,7200.0
5700.0,5985.0,1.0,0.0,1.0,0,4560.0,0.0,4560.0
44200.0,46410.0,1.0,0.0,1.0,0,35360.0,0.0,35360.0
105820.0,111111.0,0.0,1.0,0.0,0,0.0,63492.0,63492.0
77880.0,81774.0,0.0,1.0,0.0,0,0.0,46728.0,46728.0
65780.0,69069.0,0.0,1.0,0.0,0,0.0,39468.0,39468.0
8190.0,8599.5,1.0,0.0,1.0,0,6552.0,0.0,6552.0
24570.0,25798.5,1.0,0.0,1.0,0,19656.0,0.0,19656.0
61560.0,64638.0,0.0,1.0,0.0,0,0.0,36936.0,36936.0
49400.0,51870.0,1.0,0.0,1.0,0,39520.0,0.0,39520.0
7590.0,7969.5,1.0,0.0,1.0,0,6072.0,0.0,6072.0
50700.0,53235.0,1.0,0.0,1.0,0,40560.0,0.0,40560.0
94560.0,99288.0,0.0,1.0,0.0,0,0.0,56736.0,56736.0
78870.0,82813.5,0.0,1.0,0.0,0,0.0,47322.0,47322.0
6820.0,7161.0,1.0,0.0,1.0,0,5456.0,0.0,5456.0
93480.0,98154.0,0.0,1.0,0.0,0,0.0,56088.0,56088.0
68530.0,71956.5,0.0,1.0,0.0,0,0.0,41118.0,41118.0
68750.0,72187.5,0.0,1.0,0.0,0,0.0,41250.0,41250.0
30100.0,31605.0,1.0,0.0,1.0,0,24080.0,0.0,24080.0
4560.0,4788.0,1.0,0.0,1.0,0,3648.0,0.0,3648.0
55660.0,58443.0,1.0,0.0,1.0,0,44528.0,0.0,44528.0
35900.0,37695.0,1.0,0.0,1.0,0,28720.0,0.0,28720.0
74880.0,78624.0,0.0,1.0,0.0,0,0.0,44928.0,44928.0
71060.0,74613.0,0.0,1.0,0.0,0,0.0,42636.0,42636.0
53820.0,56511.0,1.0,0.0,1.0,0,43056.0,0.0,43056.0
70680.0,74214.0,0.0,1.0,0.0,0,0.0,42408.0,42408.0
82170.0,86278.5,0.0,1.0,0.0,0,0.0,49302.0,49302.0
34650.0,36382.5,1.0,0.0,1.0,0,27720.0,0.0,27720.0
7080.0,7434.0,1.0,0.0,1.0,0,5664.0,0.0,5664.0
103560.0,108738.0,0.0,1.0,0.0,0,0.0,62136.0,62136.0
53680.0,56364.0,1.0,0.0,1.0,0,42944.0,0.0,42944.0
76400.0,80220.0,0.0,1.0,0.0,0,0.0,45840.0,45840.0
85690.0,89974.5,0.0,1.0,0.0,0,0.0,51414.0,51414.0
55680.0,58464.0,1.0,0.0,1.0,0,44544.0,0.0,44544.0
95150.0,99907.5,0.0,1.0,0.0,0,0.0,57090.0,57090.0
81800.0,85890.0,0.0,1.0,0.0,0,0.0,49080.0,49080.0
72400.0,76020.0,0.0,1.0,0.0,0,0.0,43440.0,43440.0
73500.0,77175.0,0.0,1.0,0.0,0,0.0,44100.0,44100.0
39720.0,41706.0,1.0,0.0,1.0,0,31776.0,0.0,31776.0
4100.0,4305.0,1.0,0.0,1.0,0,3280.0,0.0,3280.0
64800.0,68040.0,0.0,1.0,0.0,0,0.0,38880.0,38880.0
78320.0,82236.0,0.0,1.0,0.0,0,0.0,46992.0,46992.0
67800.0,71190.0,0.0,1.0,0.0,0,0.0,40680.0,40680.0
77800.0,81690.0,0.0,1.0,0.0,0,0.0,46680.0,46680.0
77880.0,81774.0,0.0,1.0,0.0,0,0.0,46728.0,46728.0
79800.0,83790.0,0.0,1.0,0.0,0,0.0,47880.0,47880.0
64800.0,68040.0,0.0,1.0,0.0,0,0.0,38880.0,38880.0
29790.0,31279.5,1.0,0.0,1.0,0,23832.0,0.0,23832.0
70700.0,74235.0,0.0,1.0,0.0,0,0.0,42420.0,42420.0
85300.0,89565.0,0.0,1.0,0.0,0,0.0,51180.0,51180.0
65800.0,69090.0,0.0,1.0,0.0,0,0.0,39480.0,39480.0
46860.0,49203.0,1.0,0.0,1.0,0,37488.0,0.0,37488.0
91080.0,95634.0,0.0,1.0,0.0,0,0.0,54648.0,54648.0
70290.0,73804.5,0.0,1.0,0.0,0,0.0,42174.0,42174.0
3850.0,4042.5,1.0,0.0,1.0,0,3080.0,0.0,3080.0
80100.0,84105.0,0.0,1.0,0.0,0,0.0,48060.0,48060.0
89400.0,93870.0,0.0,1.0,0.0,0,0.0,53640.0,53640.0
47740.0,50127.0,1.0,0.0,1.0,0,38192.0,0.0,38192.0
51660.0,54243.0,1.0,0.0,1.0,0,41328.0,0.0,41328.0
7260.0,7623.0,1.0,0.0,1.0,0,5808.0,0.0,5808.0
7150.0,7507.5,1.0,0.0,1.0,0,5720.0,0.0,5720.0
42900.0,45045.0,1.0,0.0,1.0,0,34320.0,0.0,34320.0
47400.0,49770.0,1.0,0.0,1.0,0,37920.0,0.0,37920.0
57600.0,60480.0,0.0,1.0,0.0,0,0.0,34560.0,34560.0
68200.0,71610.0,0.0,1.0,0.0,0,0.0,40920.0,40920.0
63240.0,66402.0,0.0,1.0,0.0,0,0.0,37944.0,37944.0
60480.0,63504.0,0.0,1.0,0.0,0,0.0,36288.0,36288.0
9020.0,9471.0,1.0,0.0,1.0,0,7216.0,0.0,7216.0
53400.0,56070.0,1.0,0.0,1.0,0,42720.0,0.0,42720.0
50050.0,52552.5,1.0,0.0,1.0,0,40040.0,0.0,40040.0
58560.0,61488.0,0.0,1.0,0.0,0,0.0,35136.0,35136.0
75600.0,79380.0,0.0,1.0,0.0,0,0.0,45360.0,45360.0
55110.0,57865.5,1.0,0.0,1.0,0,44088.0,0.0,44088.0
60000.0,63000.0,0.0,1.0,0.0,0,0.0,36000.0,36000.0
6890.0,7234.5,1.0,0.0,1.0,0,5512.0,0.0,5512.0
82170.0,86278.5,0.0,1.0,0.0,0,0.0,49302.0,49302.0
58200.0,61110.0,0.0,1.0,0.0,0,0.0,34920.0,34920.0
61500.0,64575.0,0.0,1.0,0.0,0,0.0,36900.0,36900.0
7110.0,7465.5,1.0,0.0,1.0,0,5688.0,0.0,5688.0
7480.0,7854.0,1.0,0.0,1.0,0,5984.0,0.0,5984.0
50800.0,53340.0,1.0,0.0,1.0,0,40640.0,0.0,40640.0
64620.0,67851.0,0.0,1.0,0.0,0,0.0,38772.0,38772.0
81960.0,86058.0,0.0,1.0,0.0,0,0.0,49176.0,49176.0
5170.0,5428.5,1.0,0.0,1.0,0,4136.0,0.0,4136.0
61740.0,64827.0,0.0,1.0,0.0,0,0.0,37044.0,37044.0
4200.0,4410.0,1.0,0.0,1.0,0,3360.0,0.0,3360.0
57240.0,60102.0,0.0,1.0,0.0,0,0.0,34344.0,34344.0
39480.0,41454.0,1.0,0.0,1.0,0,31584.0,0.0,31584.0
78650.0,82582.5,0.0,1.0,0.0,0,0.0,47190.0,47190.0
58500.0,61425.0,0.0,1.0,0.0,0,0.0,35100.0,35100.0
40320.0,42336.0,1.0,0.0,1.0,0,32256.0,0.0,32256.0
56610.0,59440.5,1.0,0.0,1.0,0,45288.0,0.0,45288.0
70600.0,74130.0,0.0,1.0,0.0,0,0.0,42360.0,42360.0
5940.0,6237.0,1.0,0.0,1.0,0,4752.0,0.0,4752.0
41490.0,43564.5,1.0,0.0,1.0,0,33192.0,0.0,33192.0
4320.0,4536.0,1.0,0.0,1.0,0,3456.0,0.0,3456.0
57860.0,60753.0,0.0,1.0,0.0,0,0.0,34716.0,34716.0
60600.0,63630.0,0.0,1.0,0.0,0,0.0,36360.0,36360.0
41520.0,43596.0,1.0,0.0,1.0,0,33216.0,0.0,33216.0
84600.0,88830.0,0.0,1.0,0.0,0,0.0,50760.0,50760.0
4700.0,4935.0,1.0,0.0,1.0,0,3760.0,0.0,3760.0
74700.0,78435.0,0.0,1.0,0.0,0,0.0,44820.0,44820.0
53370.0,56038.5,1.0,0.0,1.0,0,42696.0,0.0,42696.0
5720.0,6006.0,1.0,0.0,1.0,0,4576.0,0.0,4576.0
46980.0,49329.0,1.0,0.0,1.0,0,37584.0,0.0,37584.0
84100.0,88305.0,0.0,1.0,0.0,0,0.0,50460.0,50460.0
6700.0,7035.0,1.0,0.0,1.0,0,5360.0,0.0,5360.0
97080.0,101934.0,0.0,1.0,0.0,0,0.0,58248.0,58248.0
60480.0,63504.0,0.0,1.0,0.0,0,0.0,36288.0,36288.0
56000.0,58800.0,1.0,0.0,1.0,0,44800.0,0.0,44800.0
59100.0,62055.0,0.0,1.0,0.0,0,0.0,35460.0,35460.0
64350.0,67567.5,0.0,1.0,0.0,0,0.0,38610.0,38610.0
44200.0,46410.0,1.0,0.0,1.0,0,35360.0,0.0,35360.0
5490.0,5764.5,1.0,0.0,1.0,0,4392.0,0.0,4392.0
7040.0,7392.0,1.0,0.0,1.0,0,5632.0,0.0,5632.0
6000.0,6300.0,1.0,0.0,1.0,0,4800.0,0.0,4800.0
86400.0,90720.0,0.0,1.0,0.0,0,0.0,51840.0,51840.0
44110.0,46315.5,1.0,0.0,1.0,0,35288.0,0.0,35288.0
54300.0,57015.0,1.0,0.0,1.0,0,43440.0,0.0,43440.0
87300.0,91665.0,0.0,1.0,0.0,0,0.0,52380.0,52380.0
37280.0,39144.0,1.0,0.0,1.0,0,29824.0,0.0,29824.0
59300.0,62265.0,0.0,1.0,0.0,0,0.0,35580.0,35580.0
77110.0,80965.5,0.0,1.0,0.0,0,0.0,46266.0,46266.0
32800.0,34440.0,1.0,0.0,1.0,0,26240.0,0.0,26240.0
6600.0,6930.0,1.0,0.0,1.0,0,5280.0,0.0,5280.0
48360.0,50778.0,1.0,0.0,1.0,0,38688.0,0.0,38688.0
6160.0,6468.0,1.0,0.0,1.0,0,4928.0,0.0,4928.0
35300.0,37065.0,1.0,0.0,1.0,0,28240.0,0.0,28240.0
57200.0,60060.0,0.0,1.0,0.0,0,0.0,34320.0,34320.0
51700.0,54285.0,1.0,0.0,1.0,0,41360.0,0.0,41360.0
6240.0,6552.0,1.0,0.0,1.0,0,4992.0,0.0,4992.0
37520.0,39396.0,1.0,0.0,1.0,0,30016.0,0.0,30016.0
6200.0,6510.0,1.0,0.0,1.0,0,4960.0,0.0,4960.0
75500.0,79275.0,0.0,1.0,0.0,0,0.0,45300.0,45300.0
59400.0,62370.0,0.0,1.0,0.0,0,0.0,35640.0,35640.0
62280.0,65394.0,0.0,1.0,0.0,0,0.0,37368.0,37368.0
3200.0,3360.0,1.0,0.0,1.0,0,2560.0,0.0,2560.0
58300.0,61215.0,0.0,1.0,0.0,0,0.0,34980.0,34980.0
44880.0,47124.0,1.0,0.0,1.0,0,35904.0,0.0,35904.0
8970.0,9418.5,1.0,0.0,1.0,0,7176.0,0.0,7176.0
68970.0,72418.5,0.0,1.0,0.0,0,0.0,41382.0,41382.0
84720.0,88956.0,0.0,1.0,0.0,0,0.0,50832.0,50832.0
55200.0,57960.0,1.0,0.0,1.0,0,44160.0,0.0,44160.0
82720.0,86856.0,0.0,1.0,0.0,0,0.0,49632.0,49632.0
6480.0,6804.0,1.0,0.0,1.0,0,5184.0,0.0,5184.0
34320.0,36036.0,1.0,0.0,1.0,0,27456.0,0.0,27456.0
3600.0,3780.0,1.0,0.0,1.0,0,2880.0,0.0,2880.0
2160.0,2268.0,1.0,0.0,1.0,0,1728.0,0.0,1728.0
87100.0,91455.0,0.0,1.0,0.0,0,0.0,52260.0,52260.0
58500.0,61425.0,0.0,1.0,0.0,0,0.0,35100.0,35100.0
60750.0,63787.5,0.0,1.0,0.0,0,0.0,36450.0,36450.0
66780.0,70119.0,0.0,1.0,0.0,0,0.0,40068.0,40068.0
84590.0,88819.5,0.0,1.0,0.0,0,0.0,50754.0,50754.0
5900.0,6195.0,1.0,0.0,1.0,0,4720.0,0.0,4720.0
84920.0,89166.0,0.0,1.0,0.0,0,0.0,50952.0,50952.0
91260.0,95823.0,0.0,1.0,0.0,0,0.0,54756.0,54756.0
66240.0,69552.0,0.0,1.0,0.0,0,0.0,39744.0,39744.0
72840.0,76482.0,0.0,1.0,0.0,0,0.0,43704.0,43704.0
59000.0,61950.0,0.0,1.0,0.0,0,0.0,35400.0,35400.0
6100.0,6405.0,1.0,0.0,1.0,0,4880.0,0.0,4880.0
55900.0,58695.0,1.0,0.0,1.0,0,44720.0,0.0,44720.0
93720.0,98406.0,0.0,1.0,0.0,0,0.0,56232.0,56232.0
48100.0,50505.0,1.0,0.0,1.0,0,38480.0,0.0,38480.0
69740.0,73227.0,0.0,1.0,0.0,0,0.0,41844.0,41844.0
63400.0,66570.0,0.0,1.0,0.0,0,0.0,38040.0,38040.0
44200.0,46410.0,1.0,0.0,1.0,0,35360.0,0.0,35360.0
65430.0,68701.5,0.0,1.0,0.0,0,0.0,39258.0,39258.0
5300.0,5565.0,1.0,0.0,1.0,0,4240.0,0.0,4240.0
76560.0,80388.0,0.0,1.0,0.0,0,0.0,45936.0,45936.0
90530.0,95056.5,0.0,1.0,0.0,0,0.0,54318.0,54318.0
87960.0,92358.0,0.0,1.0,0.0,0,0.0,52776.0,52776.0
46560.0,48888.0,1.0,0.0,1.0,0,37248.0,0.0,37248.0
4620.0,4851.0,1.0,0.0,1.0,0,3696.0,0.0,3696.0
47080.0,49434.0,1.0,0.0,1.0,0,37664.0,0.0,37664.0
72200.0,75810.0,0.0,1.0,0.0,0,0.0,43320.0,43320.0
74900.0,78645.0,0.0,1.0,0.0,0,0.0,44940.0,44940.0
6890.0,7234.5,1.0,0.0,1.0,0,5512.0,0.0,5512.0
74800.0,78540.0,0.0,1.0,0.0,0,0.0,44880.0,44880.0
75570.0,79348.5,0.0,1.0,0.0,0,0.0,45342.0,45342.0
75400.0,79170.0,0.0,1.0,0.0,0,0.0,45240.0,45240.0
37530.0,39406.5,1.0,0.0,1.0,0,30024.0,0.0,30024.0
81240.0,85302.0,0.0,1.0,0.0,0,0.0,48744.0,48744.0
69300.0,72765.0,0.0,1.0,0.0,0,0.0,41580.0,41580.0
75960.0,79758.0,0.0,1.0,0.0,0,0.0,45576.0,45576.0
47430.0,49801.5,1.0,0.0,1.0,0,37944.0,0.0,37944.0
99320.0,104286.0,0.0,1.0,0.0,0,0.0,59592.0,59592.0
81070.0,85123.5,0.0,1.0,0.0,0,0.0,48642.0,48642.0
71190.0,74749.5,0.0,1.0,0.0,0,0.0,42714.0,42714.0
35860.0,37653.0,1.0,0.0,1.0,0,28688.0,0.0,28688.0
61100.0,64155.0,0.0,1.0,0.0,0,0.0,36660.0,36660.0
59070.0,62023.5,0.0,1.0,0.0,0,0.0,35442.0,35442.0
53730.0,56416.5,1.0,0.0,1.0,0,42984.0,0.0,42984.0
65440.0,68712.0,0.0,1.0,0.0,0,0.0,39264.0,39264.0
61050.0,64102.5,0.0,1.0,0.0,0,0.0,36630.0,36630.0
28100.0,29505.0,1.0,0.0,1.0,0,22480.0,0.0,22480.0
61050.0,64102.5,0.0,1.0,0.0,0,0.0,36630.0,36630.0
33930.0,35626.5,1.0,0.0,1.0,0,27144.0,0.0,27144.0
71680.0,75264.0,0.0,1.0,0.0,0,0.0,43008.0,43008.0
50490.0,53014.5,1.0,0.0,1.0,0,40392.0,0.0,40392.0
51570.0,54148.5,1.0,0.0,1.0,0,41256.0,0.0,41256.0
5390.0,5659.5,1.0,0.0,1.0,0,4312.0,0.0,4312.0
42680.0,44814.0,1.0,0.0,1.0,0,34144.0,0.0,34144.0
40700.0,42735.0,1.0,0.0,1.0,0,32560.0,0.0,32560.0
78650.0,82582.5,0.0,1.0,0.0,0,0.0,47190.0,47190.0
53280.0,55944.0,1.0,0.0,1.0,0,42624.0,0.0,42624.0
71610.0,75190.5,0.0,1.0,0.0,0,0.0,42966.0,42966.0
2400.0,2520.0,1.0,0.0,1.0,0,1920.0,0.0,1920.0
88110.0,92515.5,0.0,1.0,0.0,0,0.0,52866.0,52866.0
4400.0,4620.0,1.0,0.0,1.0,0,3520.0,0.0,3520.0
80740.0,84777.0,0.0,1.0,0.0,0,0.0,48444.0,48444.0
47700.0,50085.0,1.0,0.0,1.0,0,38160.0,0.0,38160.0
54340.0,57057.0,1.0,0.0,1.0,0,43472.0,0.0,43472.0
51590.0,54169.5,1.0,0.0,1.0,0,41272.0,0.0,41272.0
57060.0,59913.0,1.0,0.0,1.0,0,45648.0,0.0,45648.0
4300.0,4515.0,1.0,0.0,1.0,0,3440.0,0.0,3440.0
7370.0,7738.5,1.0,0.0,1.0,0,5896.0,0.0,5896.0
62590.0,65719.5,0.0,1.0,0.0,0,0.0,37554.0,37554.0
69700.0,73185.0,0.0,1.0,0.0,0,0.0,41820.0,41820.0
7200.0,7560.0,1.0,0.0,1.0,0,5760.0,0.0,5760.0
61270.0,64333.5,0.0,1.0,0.0,0,0.0,36762.0,36762.0
59400.0,62370.0,0.0,1.0,0.0,0,0.0,35640.0,35640.0
5850.0,6142.5,1.0,0.0,1.0,0,4680.0,0.0,4680.0
74030.0,77731.5,0.0,1.0,0.0,0,0.0,44418.0,44418.0
8800.0,9240.0,1.0,0.0,1.0,0,7040.0,0.0,7040.0
5060.0,5313.0,1.0,0.0,1.0,0,4048.0,0.0,4048.0
87200.0,91560.0,0.0,1.0,0.0,0,0.0,52320.0,52320.0
3870.0,4063.5,1.0,0.0,1.0,0,3096.0,0.0,3096.0
51900.0,54495.0,1.0,0.0,1.0,0,41520.0,0.0,41520.0
53400.0,56070.0,1.0,0.0,1.0,0,42720.0,0.0,42720.0
65400.0,68670.0,0.0,1.0,0.0,0,0.0,39240.0,39240.0
4730.0,4966.5,1.0,0.0,1.0,0,3784.0,0.0,3784.0
68300.0,71715.0,0.0,1.0,0.0,0,0.0,40980.0,40980.0
62920.0,66066.0,0.0,1.0,0.0,0,0.0,37752.0,37752.0
58160.0,61068.0,0.0,1.0,0.0,0,0.0,34896.0,34896.0
53100.0,55755.0,1.0,0.0,1.0,0,42480.0,0.0,42480.0
66780.0,70119.0,0.0,1.0,0.0,0,0.0,40068.0,40068.0
74700.0,78435.0,0.0,1.0,0.0,0,0.0,44820.0,44820.0
