input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
55200.0,57960.0,1.0,0.0,1.0,0,44160.0,0.0,44160.0
53820.0,56511.0,1.0,0.0,1.0,0,43056.0,0.0,43056.0
42900.0,45045.0,1.0,0.0,1.0,0,34320.0,0.0,34320.0
36960.0,38808.0,1.0,0.0,1.0,0,29568.0,0.0,29568.0
57700.0,60585.0,0.0,1.0,0.0,0,0.0,34620.0,34620.0
56000.0,58800.0,1.0,0.0,1.0,0,44800.0,0.0,44800.0
80880.0,84924.0,0.0,1.0,0.0,0,0.0,48528.0,48528.0
4900.0,5145.0,1.0,0.0,1.0,0,3920.0,0.0,3920.0
53900.0,56595.0,1.0,0.0,1.0,0,43120.0,0.0,43120.0
45270.0,47533.5,1.0,0.0,1.0,0,36216.0,0.0,36216.0
6400.0,6720.0,1.0,0.0,1.0,0,5120.0,0.0,5120.0
47080.0,49434.0,1.0,0.0,1.0,0,37664.0,0.0,37664.0
75400.0,79170.0,0.0,1.0,0.0,0,0.0,45240.0,45240.0
76890.0,80734.5,0.0,1.0,0.0,0,0.0,46134.0,46134.0
87780.0,92169.0,0.0,1.0,0.0,0,0.0,52668.0,52668.0
54240.0,56952.0,1.0,0.0,1.0,0,43392.0,0.0,43392.0
71760.0,75348.0,0.0,1.0,0.0,0,0.0,43056.0,43056.0
7590.0,7969.5,1.0,0.0,1.0,0,6072.0,0.0,6072.0
48070.0,50473.5,1.0,0.0,1.0,0,38456.0,0.0,38456.0
59100.0,62055.0,0.0,1.0,0.0,0,0.0,35460.0,35460.0
6890.0,7234.5,1.0,0.0,1.0,0,5512.0,0.0,5512.0
75400.0,79170.0,0.0,1.0,0.0,0,0.0,45240.0,45240.0
57600.0,60480.0,0.0,1.0,0.0,0,0.0,34560.0,34560.0
60190.0,63199.5,0.0,1.0,0.0,0,0.0,36114.0,36114.0
62260.0,65373.0,0.0,1.0,0.0,0,0.0,37356.0,37356.0
5920.0,6216.0,1.0,0.0,1.0,0,4736.0,0.0,4736.0
74280.0,77994.0,0.0,1.0,0.0,0,0.0,44568.0,44568.0
53460.0,56133.0,1.0,0.0,1.0,0,42768.0,0.0,42768.0
82830.0,86971.5,0.0,1.0,0.0,0,0.0,49698.0,49698.0
49800.0,52290.0,1.0,0.0,1.0,0,39840.0,0.0,39840.0
40810.0,42850.5,1.0,0.0,1.0,0,32648.0,0.0,32648.0
55120.0,57876.0,1.0,0.0,1.0,0,44096.0,0.0,44096.0
76700.0,80535.0,0.0,1.0,0.0,0,0.0,46020.0,46020.0
77660.0,81543.0,0.0,1.0,0.0,0,0.0,46596.0,46596.0
7260.0,7623.0,1.0,0.0,1.0,0,5808.0,0.0,5808.0
52700.0,55335.0,1.0,0.0,1.0,0,42160.0,0.0,42160.0
56160.0,58968.0,1.0,0.0,1.0,0,44928.0,0.0,44928.0
65790.0,69079.5,0.0,1.0,0.0,0,0.0,39474.0,39474.0
67210.0,70570.5,0.0,1.0,0.0,0,0.0,40326.0,40326.0
55660.0,58443.0,1.0,0.0,1.0,0,44528.0,0.0,44528.0
52800.0,55440.0,1.0,0.0,1.0,0,42240.0,0.0,42240.0
48950.0,51397.5,1.0,0.0,1.0,0,39160.0,0.0,39160.0
67320.0,70686.0,0.0,1.0,0.0,0,0.0,40392.0,40392.0
70590.0,74119.5,0.0,1.0,0.0,0,0.0,42354.0,42354.0
61050.0,64102.5,0.0,1.0,0.0,0,0.0,36630.0,36630.0
3600.0,3780.0,1.0,0.0,1.0,0,2880.0,0.0,2880.0
53500.0,56175.0,1.0,0.0,1.0,0,42800.0,0.0,42800.0
55680.0,58464.0,1.0,0.0,1.0,0,44544.0,0.0,44544.0
2400.0,2520.0,1.0,0.0,1.0,0,1920.0,0.0,1920.0
59670.0,62653.5,0.0,1.0,0.0,0,0.0,35802.0,35802.0
58500.0,61425.0,0.0,1.0,0.0,0,0.0,35100.0,35100.0
52380.0,54999.0,1.0,0.0,1.0,0,41904.0,0.0,41904.0
61740.0,64827.0,0.0,1.0,0.0,0,0.0,37044.0,37044.0
51030.0,53581.5,1.0,0.0,1.0,0,40824.0,0.0,40824.0
5220.0,5481.0,1.0,0.0,1.0,0,4176.0,0.0,4176.0
60600.0,63630.0,0.0,1.0,0.0,0,0.0,36360.0,36360.0
29300.0,30765.0,1.0,0.0,1.0,0,23440.0,0.0,23440.0
86060.0,90363.0,0.0,1.0,0.0,0,0.0,51636.0,51636.0
5600.0,5880.0,1.0,0.0,1.0,0,4480.0,0.0,4480.0
75460.0,79233.0,0.0,1.0,0.0,0,0.0,45276.0,45276.0
65250.0,68512.5,0.0,1.0,0.0,0,0.0,39150.0,39150.0
55110.0,57865.5,1.0,0.0,1.0,0,44088.0,0.0,44088.0
44200.0,46410.0,1.0,0.0,1.0,0,35360.0,0.0,35360.0
48870.0,51313.5,1.0,0.0,1.0,0,39096.0,0.0,39096.0
70290.0,73804.5,0.0,1.0,0.0,0,0.0,42174.0,42174.0
59500.0,62475.0,0.0,1.0,0.0,0,0.0,35700.0,35700.0
68040.0,71442.0,0.0,1.0,0.0,0,0.0,40824.0,40824.0
44200.0,46410.0,1.0,0.0,1.0,0,35360.0,0.0,35360.0
60210.0,63220.5,0.0,1.0,0.0,0,0.0,36126.0,36126.0
53680.0,56364.0,1.0,0.0,1.0,0,42944.0,0.0,42944.0
7110.0,7465.5,1.0,0.0,1.0,0,5688.0,0.0,5688.0
4300.0,4515.0,1.0,0.0,1.0,0,3440.0,0.0,3440.0
82720.0,86856.0,0.0,1.0,0.0,0,0.0,49632.0,49632.0
61650.0,64732.5,0.0,1.0,0.0,0,0.0,36990.0,36990.0
53280.0,55944.0,1.0,0.0,1.0,0,42624.0,0.0,42624.0
63250.0,66412.5,0.0,1.0,0.0,0,0.0,37950.0,37950.0
42500.0,44625.0,1.0,0.0,1.0,0,34000.0,0.0,34000.0
62280.0,65394.0,0.0,1.0,0.0,0,0.0,37368.0,37368.0
65780.0,69069.0,0.0,1.0,0.0,0,0.0,39468.0,39468.0
84600.0,88830.0,0.0,1.0,0.0,0,0.0,50760.0,50760.0
5060.0,5313.0,1.0,0.0,1.0,0,4048.0,0.0,4048.0
61290.0,64354.5,0.0,1.0,0.0,0,0.0,36774.0,36774.0
69480.0,72954.0,0.0,1.0,0.0,0,0.0,41688.0,41688.0
57700.0,60585.0,0.0,1.0,0.0,0,0.0,34620.0,34620.0
63570.0,66748.5,0.0,1.0,0.0,0,0.0,38142.0,38142.0
47790.0,50179.5,1.0,0.0,1.0,0,38232.0,0.0,38232.0
42930.0,45076.5,1.0,0.0,1.0,0,34344.0,0.0,34344.0
39800.0,41790.0,1.0,0.0,1.0,0,31840.0,0.0,31840.0
51800.0,54390.0,1.0,0.0,1.0,0,41440.0,0.0,41440.0
66880.0,70224.0,0.0,1.0,0.0,0,0.0,40128.0,40128.0
44400.0,46620.0,1.0,0.0,1.0,0,35520.0,0.0,35520.0
69930.0,73426.5,0.0,1.0,0.0,0,0.0,41958.0,41958.0
64800.0,68040.0,0.0,1.0,0.0,0,0.0,38880.0,38880.0
57100.0,59955.0,1.0,0.0,1.0,0,45680.0,0.0,45680.0
74200.0,77910.0,0.0,1.0,0.0,0,0.0,44520.0,44520.0
4700.0,4935.0,1.0,0.0,1.0,0,3760.0,0.0,3760.0
94560.0,99288.0,0.0,1.0,0.0,0,0.0,56736.0,56736.0
63100.0,66255.0,0.0,1.0,0.0,0,0.0,37860.0,37860.0
46200.0,48510.0,1.0,0.0,1.0,0,36960.0,0.0,36960.0
42300.0,44415.0,1.0,0.0,1.0,0,33840.0,0.0,33840.0
84920.0,89166.0,0.0,1.0,0.0,0,0.0,50952.0,50952.0
74700.0,78435.0,0.0,1.0,0.0,0,0.0,44820.0,44820.0
79800.0,83790.0,0.0,1.0,0.0,0,0.0,47880.0,47880.0
73370.0,77038.5,0.0,1.0,0.0,0,0.0,44022.0,44022.0
100.0,105.0,1.0,0.0,1.0,0,80.0,0.0,80.0
36720.0,38556.0,1.0,0.0,1.0,0,29376.0,0.0,29376.0
69630.0,73111.5,0.0,1.0,0.0,0,0.0,41778.0,41778.0
63240.0,66402.0,0.0,1.0,0.0,0,0.0,37944.0,37944.0
64200.0,67410.0,0.0,1.0,0.0,0,0.0,38520.0,38520.0
51480.0,54054.0,1.0,0.0,1.0,0,41184.0,0.0,41184.0
5060.0,5313.0,1.0,0.0,1.0,0,4048.0,0.0,4048.0
57640.0,60522.0,0.0,1.0,0.0,0,0.0,34584.0,34584.0
60500.0,63525.0,0.0,1.0,0.0,0,0.0,36300.0,36300.0
75960.0,79758.0,0.0,1.0,0.0,0,0.0,45576.0,45576.0
58300.0,61215.0,0.0,1.0,0.0,0,0.0,34980.0,34980.0
5300.0,5565.0,1.0,0.0,1.0,0,4240.0,0.0,4240.0
59520.0,62496.0,0.0,1.0,0.0,0,0.0,35712.0,35712.0
55800.0,58590.0,1.0,0.0,1.0,0,44640.0,0.0,44640.0
7080.0,7434.0,1.0,0.0,1.0,0,5664.0,0.0,5664.0
51000.0,53550.0,1.0,0.0,1.0,0,40800.0,0.0,40800.0
69400.0,72870.0,0.0,1.0,0.0,0,0.0,41640.0,41640.0
78500.0,82425.0,0.0,1.0,0.0,0,0.0,47100.0,47100.0
44910.0,47155.5,1.0,0.0,1.0,0,35928.0,0.0,35928.0
70290.0,73804.5,0.0,1.0,0.0,0,0.0,42174.0,42174.0
47430.0,49801.5,1.0,0.0,1.0,0,37944.0,0.0,37944.0
6600.0,6930.0,1.0,0.0,1.0,0,5280.0,0.0,5280.0
55170.0,57928.5,1.0,0.0,1.0,0,44136.0,0.0,44136.0
67140.0,70497.0,0.0,1.0,0.0,0,0.0,40284.0,40284.0
2250.0,2362.5,1.0,0.0,1.0,0,1800.0,0.0,1800.0
74690.0,78424.5,0.0,1.0,0.0,0,0.0,44814.0,44814.0
50380.0,52899.0,1.0,0.0,1.0,0,40304.0,0.0,40304.0
67800.0,71190.0,0.0,1.0,0.0,0,0.0,40680.0,40680.0
66780.0,70119.0,0.0,1.0,0.0,0,0.0,40068.0,40068.0
40260.0,42273.0,1.0,0.0,1.0,0,32208.0,0.0,32208.0
50380.0,52899.0,1.0,0.0,1.0,0,40304.0,0.0,40304.0
78000.0,81900.0,0.0,1.0,0.0,0,0.0,46800.0,46800.0
6120.0,6426.0,1.0,0.0,1.0,0,4896.0,0.0,4896.0
60170.0,63178.5,0.0,1.0,0.0,0,0.0,36102.0,36102.0
32480.0,34104.0,1.0,0.0,1.0,0,25984.0,0.0,25984.0
50050.0,52552.5,1.0,0.0,1.0,0,40040.0,0.0,40040.0
61920.0,65016.0,0.0,1.0,0.0,0,0.0,37152.0,37152.0
81960.0,86058.0,0.0,1.0,0.0,0,0.0,49176.0,49176.0
