input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
63600.0,66780.0,0.0,1.0,0.0,0.0,0.0,38160.0,38160.0
50300.0,52815.0,1.0,0.0,0.0,1.0,0.0,30180.0,30180.0
54240.0,56952.0,1.0,0.0,0.0,1.0,0.0,32544.0,32544.0
57100.0,59955.0,1.0,0.0,1.0,0.0,45680.0,0.0,45680.0
71060.0,74613.0,0.0,1.0,0.0,0.0,0.0,42636.0,42636.0
45180.0,47439.0,1.0,0.0,1.0,0.0,36144.0,0.0,36144.0
36700.0,38535.0,1.0,0.0,1.0,0.0,29360.0,0.0,29360.0
61740.0,64827.0,0.0,1.0,0.0,0.0,0.0,37044.0,37044.0
55500.0,58275.0,1.0,0.0,1.0,0.0,44400.0,0.0,44400.0
48000.0,50400.0,1.0,0.0,0.0,1.0,0.0,28800.0,28800.0
5850.0,6142.5,1.0,0.0,1.0,0.0,4680.0,0.0,4680.0
36300.0,38115.0,1.0,0.0,1.0,0.0,29040.0,0.0,29040.0
4320.0,4536.0,1.0,0.0,1.0,0.0,3456.0,0.0,3456.0
49400.0,51870.0,1.0,0.0,1.0,0.0,39520.0,0.0,39520.0
90480.0,95004.0,0.0,1.0,0.0,0.0,0.0,54288.0,54288.0
51600.0,54180.0,1.0,0.0,1.0,0.0,41280.0,0.0,41280.0
74880.0,78624.0,0.0,1.0,0.0,0.0,0.0,44928.0,44928.0
77000.0,80850.0,0.0,1.0,0.0,0.0,0.0,46200.0,46200.0
37280.0,39144.0,1.0,0.0,0.0,1.0,0.0,22368.0,22368.0
58960.0,61908.0,0.0,1.0,0.0,0.0,0.0,35376.0,35376.0
84480.0,88704.0,0.0,1.0,0.0,0.0,0.0,50688.0,50688.0
65780.0,69069.0,0.0,1.0,0.0,0.0,0.0,39468.0,39468.0
82610.0,86740.5,0.0,1.0,0.0,0.0,0.0,49566.0,49566.0
60170.0,63178.5,0.0,1.0,0.0,0.0,0.0,36102.0,36102.0
54810.0,57550.5,1.0,0.0,0.0,1.0,0.0,32886.0,32886.0
62920.0,66066.0,0.0,1.0,0.0,0.0,0.0,37752.0,37752.0
99320.0,104286.0,0.0,1.0,0.0,0.0,0.0,59592.0,59592.0
56160.0,58968.0,1.0,0.0,1.0,0.0,44928.0,0.0,44928.0
6500.0,6825.0,1.0,0.0,1.0,0.0,5200.0,0.0,5200.0
90000.0,94500.0,0.0,1.0,0.0,0.0,0.0,54000.0,54000.0
75400.0,79170.0,0.0,1.0,0.0,0.0,0.0,45240.0,45240.0
79750.0,83737.5,0.0,1.0,0.0,0.0,0.0,47850.0,47850.0
