input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
5830.0,6121.5,1.0,0.0,1.0,0.0,4664.0,0.0,4664.0
82060.0,86163.0,0.0,1.0,0.0,0.0,0.0,49236.0,49236.0
87900.0,92295.0,0.0,1.0,0.0,0.0,0.0,52740.0,52740.0
61270.0,64333.5,0.0,1.0,0.0,0.0,0.0,36762.0,36762.0
5940.0,6237.0,1.0,0.0,1.0,0.0,4752.0,0.0,4752.0
67800.0,71190.0,0.0,1.0,0.0,0.0,0.0,40680.0,40680.0
70830.0,74371.5,0.0,1.0,0.0,0.0,0.0,42498.0,42498.0
65070.0,68323.5,0.0,1.0,0.0,0.0,0.0,39042.0,39042.0
44400.0,46620.0,1.0,0.0,0.0,1.0,0.0,26640.0,26640.0
50300.0,52815.0,1.0,0.0,0.0,1.0,0.0,30180.0,30180.0
2520.0,2646.0,1.0,0.0,1.0,0.0,2016.0,0.0,2016.0
7200.0,7560.0,1.0,0.0,1.0,0.0,5760.0,0.0,5760.0
83160.0,87318.0,0.0,1.0,0.0,0.0,0.0,49896.0,49896.0
42700.0,44835.0,1.0,0.0,1.0,0.0,34160.0,0.0,34160.0
4620.0,4851.0,1.0,0.0,1.0,0.0,3696.0,0.0,3696.0
61440.0,64512.0,0.0,1.0,0.0,0.0,0.0,36864.0,36864.0
64200.0,67410.0,0.0,1.0,0.0,0.0,0.0,38520.0,38520.0
84590.0,88819.5,0.0,1.0,0.0,0.0,0.0,50754.0,50754.0
59100.0,62055.0,0.0,1.0,0.0,0.0,0.0,35460.0,35460.0
60570.0,63598.5,0.0,1.0,0.0,0.0,0.0,36342.0,36342.0
5000.0,5250.0,1.0,0.0,1.0,0.0,4000.0,0.0,4000.0
61320.0,64386.0,0.0,1.0,0.0,0.0,0.0,36792.0,36792.0
46200.0,48510.0,1.0,0.0,1.0,0.0,36960.0,0.0,36960.0
83160.0,87318.0,0.0,1.0,0.0,0.0,0.0,49896.0,49896.0
