input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
122040.0,128142.0,0.0,1.0,0.0,0.0,0.0,73224.0,73224.0
81360.0,85428.0,0.0,1.0,0.0,0.0,0.0,48816.0,48816.0
87750.0,92137.5,0.0,1.0,0.0,0.0,0.0,52650.0,52650.0
59220.0,62181.0,0.0,1.0,0.0,0.0,0.0,35532.0,35532.0
4950.0,5197.5,1.0,0.0,1.0,0.0,3960.0,0.0,3960.0
116820.0,122661.0,0.0,1.0,0.0,0.0,0.0,70092.0,70092.0
10230.0,10741.5,1.0,0.0,1.0,0.0,8184.0,0.0,8184.0
116160.0,121968.0,0.0,1.0,0.0,0.0,0.0,69696.0,69696.0
78975.0,82923.75,0.0,1.0,0.0,0.0,0.0,47385.0,47385.0
99720.0,104706.0,0.0,1.0,0.0,0.0,0.0,59832.0,59832.0
76050.0,79852.5,0.0,1.0,0.0,0.0,0.0,45630.0,45630.0
4785.0,5024.25,1.0,0.0,1.0,0.0,3828.0,0.0,3828.0
12960.0,13608.0,1.0,0.0,1.0,0.0,10368.0,0.0,10368.0
71610.0,75190.5,0.0,1.0,0.0,0.0,0.0,42966.0,42966.0
66360.0,69678.0,0.0,1.0,0.0,0.0,0.0,39816.0,39816.0
120150.0,126157.5,0.0,1.0,0.0,0.0,0.0,72090.0,72090.0
10335.0,10851.75,1.0,0.0,0.0,1.0,0.0,6201.0,6201.0
81180.0,85239.0,0.0,1.0,0.0,0.0,0.0,48708.0,48708.0
94650.0,99382.5,0.0,1.0,0.0,0.0,0.0,56790.0,56790.0
84645.0,88877.25,0.0,1.0,0.0,0.0,0.0,50787.0,50787.0
10920.0,11466.0,1.0,0.0,1.0,0.0,8736.0,0.0,8736.0
155340.0,163107.0,0.0,1.0,0.0,0.0,0.0,93204.0,93204.0
5850.0,6142.5,1.0,0.0,1.0,0.0,4680.0,0.0,4680.0
42660.0,44793.0,1.0,0.0,1.0,0.0,34128.0,0.0,34128.0
112350.0,117967.5,0.0,1.0,0.0,0.0,0.0,67410.0,67410.0
100320.0,105336.0,0.0,1.0,0.0,0.0,0.0,60192.0,60192.0
83160.0,87318.0,0.0,1.0,0.0,0.0,0.0,49896.0,49896.0
70200.0,73710.0,0.0,1.0,0.0,0.0,0.0,42120.0,42120.0
7605.0,7985.25,1.0,0.0,0.0,1.0,0.0,4563.0,4563.0
172380.0,180999.0,0.0,1.0,0.0,0.0,0.0,103428.0,103428.0
58050.0,60952.5,0.0,1.0,0.0,0.0,0.0,34830.0,34830.0
46050.0,48352.5,1.0,0.0,1.0,0.0,36840.0,0.0,36840.0
91980.0,96579.0,0.0,1.0,0.0,0.0,0.0,55188.0,55188.0
71640.0,75222.0,0.0,1.0,0.0,0.0,0.0,42984.0,42984.0
59535.0,62511.75,0.0,1.0,0.0,0.0,0.0,35721.0,35721.0
12285.0,12899.25,1.0,0.0,1.0,0.0,9828.0,0.0,9828.0
55110.0,57865.5,1.0,0.0,0.0,1.0,0.0,33066.0,33066.0
99300.0,104265.0,0.0,1.0,0.0,0.0,0.0,59580.0,59580.0
94950.0,99697.5,0.0,1.0,0.0,0.0,0.0,56970.0,56970.0
126900.0,133245.0,0.0,1.0,0.0,0.0,0.0,76140.0,76140.0
63000.0,66150.0,0.0,1.0,0.0,0.0,0.0,37800.0,37800.0
79920.0,83916.0,0.0,1.0,0.0,0.0,0.0,47952.0,47952.0
98160.0,103068.0,0.0,1.0,0.0,0.0,0.0,58896.0,58896.0
7350.0,7717.5,1.0,0.0,1.0,0.0,5880.0,0.0,5880.0
79530.0,83506.5,0.0,1.0,0.0,0.0,0.0,47718.0,47718.0
108180.0,113589.0,0.0,1.0,0.0,0.0,0.0,64908.0,64908.0
105885.0,111179.25,0.0,1.0,0.0,0.0,0.0,63531.0,63531.0
121680.0,127764.0,0.0,1.0,0.0,0.0,0.0,73008.0,73008.0
64845.0,68087.25,0.0,1.0,0.0,0.0,0.0,38907.0,38907.0
94380.0,99099.0,0.0,1.0,0.0,0.0,0.0,56628.0,56628.0
82800.0,86940.0,0.0,1.0,0.0,0.0,0.0,49680.0,49680.0
116490.0,122314.5,0.0,1.0,0.0,0.0,0.0,69894.0,69894.0
102000.0,107100.0,0.0,1.0,0.0,0.0,0.0,61200.0,61200.0
51435.0,54006.75,1.0,0.0,1.0,0.0,41148.0,0.0,41148.0
8850.0,9292.5,1.0,0.0,1.0,0.0,7080.0,0.0,7080.0
80400.0,84420.0,0.0,1.0,0.0,0.0,0.0,48240.0,48240.0
104775.0,110013.75,0.0,1.0,0.0,0.0,0.0,62865.0,62865.0
13050.0,13702.5,1.0,0.0,0.0,1.0,0.0,7830.0,7830.0
36300.0,38115.0,1.0,0.0,0.0,1.0,0.0,21780.0,21780.0
7590.0,7969.5,1.0,0.0,1.0,0.0,6072.0,0.0,6072.0
66300.0,69615.0,0.0,1.0,0.0,0.0,0.0,39780.0,39780.0
7425.0,7796.25,1.0,0.0,1.0,0.0,5940.0,0.0,5940.0
99825.0,104816.25,0.0,1.0,0.0,0.0,0.0,59895.0,59895.0
4290.0,4504.5,1.0,0.0,1.0,0.0,3432.0,0.0,3432.0
4620.0,4851.0,1.0,0.0,1.0,0.0,3696.0,0.0,3696.0
40095.0,42099.75,1.0,0.0,0.0,1.0,0.0,24057.0,24057.0
103140.0,108297.0,0.0,1.0,0.0,0.0,0.0,61884.0,61884.0
8745.0,9182.25,1.0,0.0,1.0,0.0,6996.0,0.0,6996.0
9360.0,9828.0,1.0,0.0,1.0,0.0,7488.0,0.0,7488.0
69300.0,72765.0,0.0,1.0,0.0,0.0,0.0,41580.0,41580.0
151515.0,159090.75,0.0,1.0,0.0,0.0,0.0,90909.0,90909.0
102240.0,107352.0,0.0,1.0,0.0,0.0,0.0,61344.0,61344.0
57960.0,60858.0,0.0,1.0,0.0,0.0,0.0,34776.0,34776.0
93690.0,98374.5,0.0,1.0,0.0,0.0,0.0,56214.0,56214.0
89850.0,94342.5,0.0,1.0,0.0,0.0,0.0,53910.0,53910.0
95205.0,99965.25,0.0,1.0,0.0,0.0,0.0,57123.0,57123.0
104610.0,109840.5,0.0,1.0,0.0,0.0,0.0,62766.0,62766.0
130950.0,137497.5,0.0,1.0,0.0,0.0,0.0,78570.0,78570.0
96000.0,100800.0,0.0,1.0,0.0,0.0,0.0,57600.0,57600.0
94950.0,99697.5,0.0,1.0,0.0,0.0,0.0,56970.0,56970.0
102300.0,107415.0,0.0,1.0,0.0,0.0,0.0,61380.0,61380.0
81510.0,85585.5,0.0,1.0,0.0,0.0,0.0,48906.0,48906.0
98340.0,103257.0,0.0,1.0,0.0,0.0,0.0,59004.0,59004.0
10800.0,11340.0,1.0,0.0,1.0,0.0,8640.0,0.0,8640.0
6300.0,6615.0,1.0,0.0,0.0,1.0,0.0,3780.0,3780.0
87840.0,92232.0,0.0,1.0,0.0,0.0,0.0,52704.0,52704.0
87210.0,91570.5,0.0,1.0,0.0,0.0,0.0,52326.0,52326.0
81540.0,85617.0,0.0,1.0,0.0,0.0,0.0,48924.0,48924.0
94200.0,98910.0,0.0,1.0,0.0,0.0,0.0,56520.0,56520.0
80520.0,84546.0,0.0,1.0,0.0,0.0,0.0,48312.0,48312.0
8850.0,9292.5,1.0,0.0,1.0,0.0,7080.0,0.0,7080.0
140580.0,147609.0,0.0,1.0,0.0,0.0,0.0,84348.0,84348.0
80100.0,84105.0,0.0,1.0,0.0,0.0,0.0,48060.0,48060.0
88200.0,92610.0,0.0,1.0,0.0,0.0,0.0,52920.0,52920.0
101475.0,106548.75,0.0,1.0,0.0,0.0,0.0,60885.0,60885.0
116820.0,122661.0,0.0,1.0,0.0,0.0,0.0,70092.0,70092.0
77550.0,81427.5,0.0,1.0,0.0,0.0,0.0,46530.0,46530.0
84480.0,88704.0,0.0,1.0,0.0,0.0,0.0,50688.0,50688.0
8580.0,9009.0,1.0,0.0,1.0,0.0,6864.0,0.0,6864.0
129090.0,135544.5,0.0,1.0,0.0,0.0,0.0,77454.0,77454.0
89505.0,93980.25,0.0,1.0,0.0,0.0,0.0,53703.0,53703.0
94320.0,99036.0,0.0,1.0,0.0,0.0,0.0,56592.0,56592.0
98145.0,103052.25,0.0,1.0,0.0,0.0,0.0,58887.0,58887.0
85965.0,90263.25,0.0,1.0,0.0,0.0,0.0,51579.0,51579.0
110100.0,115605.0,0.0,1.0,0.0,0.0,0.0,66060.0,66060.0
92160.0,96768.0,0.0,1.0,0.0,0.0,0.0,55296.0,55296.0
6435.0,6756.75,1.0,0.0,0.0,1.0,0.0,3861.0,3861.0
86550.0,90877.5,0.0,1.0,0.0,0.0,0.0,51930.0,51930.0
