input,calculate_claim_value,low_value_claims,high_value_claims,simple_claims,complex_claims,calculate_simple_claim_payout,calculate_complex_claim_payout,output
59670.0,62653.5,0.0,1.0,0.0,0.0,0.0,35802.0,35802.0
61920.0,65016.0,0.0,1.0,0.0,0.0,0.0,37152.0,37152.0
5940.0,6237.0,1.0,0.0,1.0,0.0,4752.0,0.0,4752.0
65790.0,69079.5,0.0,1.0,0.0,0.0,0.0,39474.0,39474.0
61500.0,64575.0,0.0,1.0,0.0,0.0,0.0,36900.0,36900.0
78120.0,82026.0,0.0,1.0,0.0,0.0,0.0,46872.0,46872.0
67770.0,71158.5,0.0,1.0,0.0,0.0,0.0,40662.0,40662.0
86400.0,90720.0,0.0,1.0,0.0,0.0,0.0,51840.0,51840.0
67320.0,70686.0,0.0,1.0,0.0,0.0,0.0,40392.0,40392.0
70700.0,74235.0,0.0,1.0,0.0,0.0,0.0,42420.0,42420.0
58500.0,61425.0,0.0,1.0,0.0,0.0,0.0,35100.0,35100.0
62640.0,65772.0,0.0,1.0,0.0,0.0,0.0,37584.0,37584.0
5160.0,5418.0,1.0,0.0,1.0,0.0,4128.0,0.0,4128.0
84590.0,88819.5,0.0,1.0,0.0,0.0,0.0,50754.0,50754.0
53640.0,56322.0,1.0,0.0,1.0,0.0,42912.0,0.0,42912.0
80080.0,84084.0,0.0,1.0,0.0,0.0,0.0,48048.0,48048.0
71610.0,75190.5,0.0,1.0,0.0,0.0,0.0,42966.0,42966.0
75400.0,79170.0,0.0,1.0,0.0,0.0,0.0,45240.0,45240.0
53400.0,56070.0,1.0,0.0,0.0,1.0,0.0,32040.0,32040.0
6490.0,6814.5,1.0,0.0,1.0,0.0,5192.0,0.0,5192.0
54810.0,57550.5,1.0,0.0,0.0,1.0,0.0,32886.0,32886.0
41580.0,43659.0,1.0,0.0,1.0,0.0,33264.0,0.0,33264.0
51800.0,54390.0,1.0,0.0,1.0,0.0,41440.0,0.0,41440.0
3840.0,4032.0,1.0,0.0,1.0,0.0,3072.0,0.0,3072.0
6300.0,6615.0,1.0,0.0,1.0,0.0,5040.0,0.0,5040.0
68970.0,72418.5,0.0,1.0,0.0,0.0,0.0,41382.0,41382.0
81070.0,85123.5,0.0,1.0,0.0,0.0,0.0,48642.0,48642.0
6700.0,7035.0,1.0,0.0,0.0,1.0,0.0,4020.0,4020.0
63840.0,67032.0,0.0,1.0,0.0,0.0,0.0,38304.0,38304.0
46800.0,49140.0,1.0,0.0,1.0,0.0,37440.0,0.0,37440.0
5500.0,5775.0,1.0,0.0,1.0,0.0,4400.0,0.0,4400.0
94930.0,99676.5,0.0,1.0,0.0,0.0,0.0,56958.0,56958.0
79750.0,83737.5,0.0,1.0,0.0,0.0,0.0,47850.0,47850.0
6600.0,6930.0,1.0,0.0,1.0,0.0,5280.0,0.0,5280.0
70500.0,74025.0,0.0,1.0,0.0,0.0,0.0,42300.0,42300.0
33480.0,35154.0,1.0,0.0,1.0,0.0,26784.0,0.0,26784.0
61490.0,64564.5,0.0,1.0,0.0,0.0,0.0,36894.0,36894.0
5170.0,5428.5,1.0,0.0,1.0,0.0,4136.0,0.0,4136.0
74200.0,77910.0,0.0,1.0,0.0,0.0,0.0,44520.0,44520.0
52110.0,54715.5,1.0,0.0,1.0,0.0,41688.0,0.0,41688.0
54890.0,57634.5,1.0,0.0,0.0,1.0,0.0,32934.0,32934.0
61490.0,64564.5,0.0,1.0,0.0,0.0,0.0,36894.0,36894.0
2640.0,2772.0,1.0,0.0,1.0,0.0,2112.0,0.0,2112.0
53100.0,55755.0,1.0,0.0,0.0,1.0,0.0,31860.0,31860.0
85690.0,89974.5,0.0,1.0,0.0,0.0,0.0,51414.0,51414.0
74360.0,78078.0,0.0,1.0,0.0,0.0,0.0,44616.0,44616.0
6100.0,6405.0,1.0,0.0,1.0,0.0,4880.0,0.0,4880.0
81360.0,85428.0,0.0,1.0,0.0,0.0,0.0,48816.0,48816.0
8800.0,9240.0,1.0,0.0,1.0,0.0,7040.0,0.0,7040.0
76400.0,80220.0,0.0,1.0,0.0,0.0,0.0,45840.0,45840.0
42500.0,44625.0,1.0,0.0,0.0,1.0,0.0,25500.0,25500.0
64800.0,68040.0,0.0,1.0,0.0,0.0,0.0,38880.0,38880.0
4290.0,4504.5,1.0,0.0,1.0,0.0,3432.0,0.0,3432.0
8640.0,9072.0,1.0,0.0,1.0,0.0,6912.0,0.0,6912.0
53900.0,56595.0,1.0,0.0,1.0,0.0,43120.0,0.0,43120.0
6400.0,6720.0,1.0,0.0,1.0,0.0,5120.0,0.0,5120.0
